payment_id,order_id,payment_method,payment_date,amount,payment_status
PAY-00945,ORD-02070,debit_card,2024-11-18,266.74,refunded
PAY-00320,ORD-02825,paypal,2023-02-27,1622.67,refunded
PAY-01152,ORD-01863,gift_card,2022-10-13,1657.73,success
PAY-01989,ORD-01054,paypal,2022-12-01,303.8,success
PAY-00495,ORD-01381,debit_card,2022-04-17,2004.95,pending
PAY-01259,ORD-02603,gift_card,2024-12-04,145.0,refunded
PAY-02850,ORD-00482,gift_card,2022-04-24,557.64,pending
PAY-01003,ORD-00555,debit_card,2024-03-28,392.29,success
PAY-00567,ORD-01812,gift_card,2023-09-18,28.46,refunded
PAY-00302,ORD-02988,credit_card,2023-07-17,437.02,failed
PAY-00534,ORD-02360,gift_card,2024-08-17,321.21,success
PAY-02392,ORD-01944,credit_card,2022-10-20,387.61,success
PAY-01411,ORD-00370,bank_transfer,2023-10-29,251.57,refunded
PAY-02853,ORD-02936,credit_card,2022-07-19,528.09,pending
PAY-00772,ORD-01386,credit_card,2024-07-03,20.22,success
PAY-03028,ORD-00589,gift_card,2023-06-29,606.52,failed
PAY-02994,ORD-02093,apple_pay,2023-10-13,545.72,success
PAY-01519,ORD-02023,google_pay,2022-07-03,53.79,pending
PAY-02218,ORD-02900,google_pay,2022-05-07,245.96,success
PAY-02367,ORD-01075,gift_card,2024-08-27,1179.87,refunded
PAY-00944,ORD-00503,debit_card,2024-08-21,550.81,pending
PAY-00539,ORD-01506,bank_transfer,2024-09-13,290.11,success
PAY-02722,ORD-02828,paypal,2024-07-31,217.71,refunded
PAY-00290,ORD-01306,debit_card,2023-10-07,420.4,success
PAY-00360,ORD-01473,paypal,2024-12-16,1054.17,success
PAY-02577,ORD-02534,bank_transfer,2022-06-12,35.79,success
PAY-01653,ORD-00914,credit_card,2023-12-15,189.95,success
PAY-02411,ORD-01769,paypal,2024-03-31,673.63,success
PAY-00914,ORD-01106,credit_card,2022-07-22,238.81,refunded
PAY-00754,ORD-02095,bank_transfer,2022-09-02,1442.68,success
PAY-02913,ORD-00931,credit_card,2022-12-09,1999.83,failed
PAY-03041,ORD-02065,debit_card,2024-07-13,326.02,success
PAY-01636,ORD-00896,gift_card,2024-11-23,187.26,success
PAY-02603,ORD-01404,credit_card,2023-09-29,627.89,success
PAY-00471,ORD-01353,credit_card,2023-06-06,521.25,pending
PAY-01333,ORD-02355,bank_transfer,2022-11-18,309.35,success
PAY-02581,ORD-02610,google_pay,2024-03-25,99.84,refunded
PAY-01183,ORD-01644,paypal,2023-05-27,136.88,failed
PAY-01785,ORD-02981,credit_card,2022-10-18,137.14,refunded
PAY-00749,ORD-02436,credit_card,2022-08-23,1315.97,success
PAY-00513,ORD-00059,paypal,2024-06-17,1212.25,success
PAY-03147,ORD-00443,debit_card,2022-07-08,1010.66,success
PAY-03007,ORD-00765,debit_card,2022-12-21,92.72,pending
PAY-02872,ORD-00474,google_pay,2022-10-14,1366.74,success
PAY-02151,ORD-00970,bank_transfer,2024-07-27,1819.2,refunded
PAY-00676,ORD-01686,gift_card,2022-09-13,545.86,success
PAY-01846,ORD-01826,google_pay,2024-06-09,3453.74,success
PAY-03042,ORD-01482,paypal,2022-01-25,28.25,success
PAY-01520,ORD-00340,google_pay,2023-08-02,536.52,success
PAY-00569,ORD-00371,credit_card,2024-02-29,328.35,success
PAY-02107,ORD-02500,credit_card,2022-05-30,11.21,refunded
PAY-01013,ORD-00273,google_pay,2024-06-18,166.8,success
PAY-02505,ORD-01738,debit_card,2023-07-03,1950.08,refunded
PAY-03109,ORD-00602,apple_pay,2022-05-30,500.0,failed
PAY-01854,ORD-01763,apple_pay,2023-07-31,425.44,refunded
PAY-01918,ORD-01504,debit_card,2022-07-05,65.59,success
PAY-01835,ORD-01030,credit_card,2024-07-24,3612.34,success
PAY-01387,ORD-00877,apple_pay,2023-07-09,786.68,success
PAY-02825,ORD-01932,credit_card,2023-01-09,963.47,pending
PAY-03096,ORD-02205,paypal,2024-06-08,470.74,success
PAY-01493,ORD-01518,credit_card,2023-10-23,194.2,success
PAY-02140,ORD-01567,google_pay,2024-04-20,617.59,pending
PAY-02797,ORD-00871,credit_card,2024-11-06,1020.38,success
PAY-02103,ORD-00085,credit_card,2024-09-03,1845.67,failed
PAY-02596,ORD-01563,credit_card,2024-03-02,737.36,success
PAY-01689,ORD-01753,bank_transfer,2024-05-11,859.83,success
PAY-00113,ORD-00229,gift_card,2023-09-24,25.91,pending
PAY-02100,ORD-01919,paypal,2024-06-01,993.04,success
PAY-02626,ORD-01029,apple_pay,2024-06-29,235.84,success
PAY-01135,ORD-01907,apple_pay,2022-12-05,81.59,success
PAY-01151,ORD-01863,google_pay,2022-10-12,872.8,success
PAY-02714,ORD-01481,debit_card,2022-02-10,1221.8,pending
PAY-02847,ORD-00763,debit_card,2023-11-30,102.39,pending
PAY-02456,ORD-02437,paypal,2025-12-20,77.02,refunded
PAY-00740,ORD-02483,debit_card,,7.58,success
PAY-02997,ORD-02270,credit_card,2023-01-13,453.02,pending
PAY-02225,ORD-01785,gift_card,2024-06-18,1004.33,pending
PAY-01005,ORD-01254,debit_card,2023-11-07,530.85,success
PAY-01496,ORD-02170,paypal,2022-07-20,304.16,success
PAY-01883,ORD-02362,credit_card,2024-06-23,673.22,failed
PAY-02189,ORD-00106,google_pay,2024-02-27,330.9,refunded
PAY-01000,ORD-02071,bank_transfer,2023-04-16,85.81,pending
PAY-01109,ORD-00893,paypal,2022-02-15,7567.51,success
PAY-00026,ORD-00465,google_pay,2022-09-18,78.11,success
PAY-00614,ORD-00446,credit_card,2024-06-29,1175.75,success
PAY-03068,ORD-02318,paypal,2022-05-28,1001.76,refunded
PAY-00012,ORD-00736,credit_card,2023-11-28,191.03,success
PAY-01354,ORD-00368,apple_pay,2023-10-17,293.81,success
PAY-00620,ORD-00821,bank_transfer,2022-04-13,1029.01,failed
PAY-00904,ORD-00242,credit_card,2022-11-13,166.96,success
PAY-00314,ORD-02232,debit_card,,1426.53,pending
PAY-01773,ORD-02203,credit_card,2024-04-04,1522.49,success
PAY-02376,ORD-01979,credit_card,2024-11-29,9.27,success
PAY-02868,ORD-00629,debit_card,2022-11-19,1270.93,success
PAY-00481,ORD-02236,credit_card,2024-05-15,297.4,pending
PAY-01060,ORD-02287,credit_card,2023-12-29,789.68,failed
PAY-02951,ORD-02690,bank_transfer,2024-04-22,17.66,success
PAY-00927,ORD-01782,debit_card,2022-08-04,273.6,failed
PAY-00692,ORD-01688,google_pay,2024-09-07,190.72,success
PAY-01778,ORD-01224,bank_transfer,2023-07-10,831.14,failed
PAY-02165,ORD-01218,credit_card,2024-09-22,1503.79,success
PAY-02831,ORD-01624,bank_transfer,2024-09-22,226.91,failed
PAY-00477,ORD-01739,google_pay,2023-11-15,2056.15,success
PAY-00160,ORD-02239,credit_card,2023-09-24,251.38,success
PAY-02059,ORD-00279,apple_pay,2022-05-29,120.16,success
PAY-00281,ORD-00278,debit_card,2022-01-15,402.91,success
PAY-02724,ORD-02627,google_pay,2022-04-09,108.16,failed
PAY-02088,ORD-00622,credit_card,2022-10-05,968.24,refunded
PAY-02552,ORD-00486,paypal,2023-03-30,1085.32,failed
PAY-02854,ORD-02390,debit_card,2022-05-18,610.64,success
PAY-02554,ORD-01913,apple_pay,2022-06-24,76.16,pending
PAY-00299,ORD-00955,bank_transfer,2022-07-20,205.17,pending
PAY-02953,ORD-02891,credit_card,2025-06-18,878.73,success
PAY-01293,ORD-02646,debit_card,2027-07-18,98.31,success
PAY-01398,ORD-00640,bank_transfer,2023-01-05,566.99,failed
PAY-01969,ORD-02923,apple_pay,2023-12-12,475.86,success
PAY-00536,ORD-02880,credit_card,2024-09-26,1485.75,failed
PAY-00497,ORD-02190,credit_card,2022-12-10,1008.83,success
PAY-01488,ORD-01294,debit_card,2024-07-27,27.51,refunded
PAY-02639,ORD-00336,credit_card,2022-07-06,324.4,failed
PAY-00830,ORD-00081,debit_card,2023-08-17,4246.85,success
PAY-01890,ORD-00566,credit_card,2024-06-01,335.07,refunded
PAY-01447,ORD-02445,credit_card,2024-02-03,2123.45,success
PAY-01431,ORD-01436,paypal,2022-03-27,606.94,success
PAY-01458,ORD-00975,credit_card,2023-08-26,44.67,success
PAY-01111,ORD-01954,paypal,2024-02-15,237.67,pending
PAY-00928,ORD-01717,gift_card,2024-12-30,749.3,pending
PAY-01028,ORD-01490,debit_card,2024-07-18,803.85,success
PAY-02469,ORD-00930,credit_card,2022-06-23,41.0,success
PAY-02984,ORD-01552,credit_card,2024-06-09,384.92,success
PAY-02477,ORD-02837,gift_card,2024-12-13,57.58,success
PAY-02600,ORD-02173,credit_card,2022-10-05,974.2,failed
PAY-00364,ORD-00876,debit_card,2022-07-10,3170.14,success
PAY-00973,ORD-01388,credit_card,2022-10-10,6602.62,pending
PAY-03059,ORD-02987,gift_card,2023-03-30,305.98,success
PAY-01184,ORD-01239,credit_card,2022-11-08,1169.13,success
PAY-02260,ORD-02259,debit_card,2024-02-08,1400.02,success
PAY-02634,ORD-01262,gift_card,2023-06-03,569.39,success
PAY-00301,ORD-02428,credit_card,2024-12-04,889.25,failed
PAY-00606,ORD-01558,debit_card,2024-07-14,17.1,failed
PAY-03003,ORD-00189,paypal,2022-05-05,782.58,success
PAY-00533,ORD-02607,paypal,2022-04-27,344.35,pending
PAY-01917,ORD-02392,credit_card,2022-02-24,1604.86,success
PAY-01993,ORD-01451,credit_card,2022-11-17,151.38,pending
PAY-00424,ORD-02303,bank_transfer,2024-05-17,790.12,failed
PAY-01209,ORD-00920,apple_pay,2024-09-13,35.94,pending
PAY-00838,ORD-00334,debit_card,2023-10-12,149.56,success
PAY-01511,ORD-02934,credit_card,2024-08-04,248.07,refunded
PAY-01686,ORD-01328,gift_card,2024-11-08,1095.42,success
PAY-01789,ORD-01324,credit_card,2022-10-06,112.94,pending
PAY-00376,ORD-01244,debit_card,2023-09-18,375.54,success
PAY-00319,ORD-03000,google_pay,2023-09-27,29.6,success
PAY-02779,ORD-01227,google_pay,2023-04-11,666.76,success
PAY-00638,ORD-02756,debit_card,2024-12-17,92.09,success
PAY-02958,ORD-00777,credit_card,2022-09-27,6129.02,pending
PAY-02966,ORD-00851,bank_transfer,2024-07-04,478.8,refunded
PAY-03093,ORD-00912,credit_card,2022-03-02,45.9,success
PAY-00153,ORD-01581,debit_card,2024-02-19,347.7,success
PAY-00819,ORD-00327,apple_pay,2024-04-12,280.18,success
PAY-02249,ORD-01003,bank_transfer,2024-08-06,48.66,success
PAY-01119,ORD-02757,debit_card,2023-12-18,1765.89,failed
PAY-00848,ORD-01539,paypal,2024-05-17,3291.3,refunded
PAY-00909,ORD-02542,paypal,2022-08-14,1839.09,success
PAY-02019,ORD-01550,google_pay,2022-01-23,222.38,success
PAY-02434,ORD-00907,gift_card,2025-06-29,81.17,success
PAY-02357,ORD-00089,bank_transfer,2024-04-02,990.46,refunded
PAY-02435,ORD-01945,credit_card,2022-06-19,193.68,failed
PAY-03134,ORD-00772,debit_card,2023-11-03,180.37,success
PAY-00872,ORD-01776,debit_card,2024-05-13,2165.76,failed
PAY-01512,ORD-02883,gift_card,2023-09-14,1075.52,success
PAY-02659,ORD-02230,paypal,2023-05-10,494.04,refunded
PAY-02041,ORD-01906,debit_card,2023-05-23,25.22,failed
PAY-01943,ORD-01389,google_pay,2022-11-11,306.41,success
PAY-02873,ORD-00536,google_pay,,898.52,success
PAY-00957,ORD-01428,bank_transfer,2023-12-28,1971.63,success
PAY-00814,ORD-01442,debit_card,2024-01-20,1527.78,success
PAY-01315,ORD-00231,google_pay,2022-11-08,84.22,success
PAY-00902,ORD-02556,credit_card,2023-08-15,224.32,success
PAY-01941,ORD-00699,???,2024-05-14,1198.09,success
PAY-00371,ORD-01163,credit_card,2023-03-05,51.72,success
PAY-01757,ORD-01450,debit_card,2023-10-30,253.11,success
PAY-01974,ORD-00079,google_pay,2024-01-16,517.28,failed
PAY-02467,ORD-01364,credit_card,2024-04-29,450.48,success
PAY-01053,ORD-00363,credit_card,2024-04-26,1306.46,success
PAY-00968,ORD-02480,bank_transfer,2024-04-03,61.88,success
PAY-01578,ORD-01384,debit_card,2022-10-18,372.9,refunded
PAY-00628,ORD-00639,debit_card,2022-08-21,623.36,success
PAY-02598,ORD-00110,debit_card,2024-07-04,179.78,refunded
PAY-01083,ORD-01103,apple_pay,2023-04-03,1290.18,failed
PAY-02241,ORD-02127,apple_pay,2023-09-22,21.92,success
PAY-01528,ORD-00535,bank_transfer,2023-04-03,41.88,pending
PAY-00657,ORD-01544,credit_card,2022-03-07,979.41,failed
PAY-02228,ORD-00138,debit_card,2023-05-19,862.37,failed
PAY-01456,ORD-01497,bank_transfer,2022-12-24,47.0,success
PAY-00868,ORD-02512,credit_card,2024-12-30,18.07,success
PAY-00710,ORD-02131,credit_card,2022-06-14,526.43,pending
PAY-02125,ORD-00704,credit_card,2022-02-17,2142.32,success
PAY-02769,ORD-02679,credit_card,2023-11-07,193.46,success
PAY-02235,ORD-02301,debit_card,2022-12-05,818.3,success
PAY-02286,ORD-01751,debit_card,2024-12-09,574.74,pending
PAY-00029,ORD-01811,debit_card,2023-08-25,21.38,failed
PAY-00007,ORD-01912,gift_card,2024-04-22,3221.18,success
PAY-00066,ORD-01716,gift_card,2023-06-12,4882.42,refunded
PAY-00305,ORD-00987,debit_card,2023-06-11,2046.07,refunded
PAY-02916,ORD-00502,debit_card,2022-07-11,1504.86,refunded
PAY-00236,ORD-00003,credit_card,2022-10-19,113.58,success
PAY-01409,ORD-02460,google_pay,2023-06-15,699.19,pending
PAY-01926,ORD-01591,apple_pay,2023-09-01,1649.34,refunded
PAY-01197,ORD-01658,debit_card,2023-07-26,266.63,success
PAY-01595,ORD-00546,debit_card,2024-12-16,336.85,refunded
PAY-00243,ORD-01815,apple_pay,2023-01-11,13.87,success
PAY-00222,ORD-01101,bank_transfer,2023-03-13,59.52,failed
PAY-02809,ORD-01547,bank_transfer,2023-01-23,327.25,success
PAY-00126,ORD-01431,google_pay,2022-02-19,18.19,pending
PAY-01393,ORD-00982,debit_card,2024-02-07,1467.28,success
PAY-00210,ORD-01413,debit_card,2022-11-10,61.88,failed
PAY-01666,ORD-02238,google_pay,2022-03-19,4300.11,success
PAY-01491,ORD-00512,paypal,2024-04-09,874.52,refunded
PAY-02534,ORD-02261,credit_card,2022-03-27,320.18,success
PAY-00003,ORD-00983,debit_card,2022-05-01,612.69,success
PAY-02751,ORD-02958,credit_card,2023-09-14,2735.42,success
PAY-00621,ORD-02533,debit_card,2023-08-12,700.8,failed
PAY-00195,ORD-02975,credit_card,2022-05-11,190.27,refunded
PAY-02141,ORD-02520,google_pay,2023-05-14,2103.48,pending
PAY-00971,ORD-00619,debit_card,2023-11-23,2409.77,success
PAY-00958,ORD-02454,credit_card,2023-10-23,533.67,success
PAY-02514,ORD-02751,credit_card,2024-12-13,239.25,success
PAY-02710,ORD-02732,google_pay,2024-02-16,41.96,success
PAY-01915,ORD-00770,credit_card,2023-02-13,151.3,refunded
PAY-02060,ORD-01172,credit_card,2023-04-16,618.21,failed
PAY-01852,ORD-00850,credit_card,2023-02-09,160.58,success
PAY-00136,ORD-00152,google_pay,2024-11-26,113.25,failed
PAY-02419,ORD-02760,debit_card,2022-03-16,968.3,pending
PAY-01979,ORD-02168,gift_card,2024-05-15,2486.79,success
PAY-02383,ORD-00364,apple_pay,2024-12-22,24.78,failed
PAY-03052,ORD-01409,debit_card,2024-06-24,574.69,refunded
PAY-00177,ORD-02375,apple_pay,2023-07-30,342.96,success
PAY-01392,ORD-00751,debit_card,2022-03-16,251.98,failed
PAY-01313,ORD-02600,debit_card,2024-12-30,622.29,success
PAY-02193,ORD-00738,debit_card,2023-10-15,1135.57,success
PAY-00681,ORD-02493,credit_card,2022-03-14,144.8,failed
PAY-02316,ORD-02286,debit_card,2024-06-14,1859.23,success
PAY-02759,ORD-00745,gift_card,2024-07-25,164.88,success
PAY-01125,ORD-00328,apple_pay,2023-11-25,135.88,failed
PAY-00165,ORD-01618,paypal,2024-08-15,232.32,refunded
PAY-03012,ORD-00277,paypal,2023-11-10,780.12,success
PAY-02358,ORD-00089,credit_card,2024-03-31,432.9,success
PAY-01655,ORD-00795,gift_card,2022-12-06,40.89,success
PAY-01683,ORD-01570,google_pay,2024-11-23,822.9,success
PAY-00593,ORD-02974,bank_transfer,2024-06-01,1906.46,pending
PAY-02003,ORD-01010,debit_card,2024-06-18,420.06,refunded
PAY-01155,ORD-02006,credit_card,2024-08-25,2302.38,success
PAY-02205,ORD-01637,debit_card,2022-05-29,460.79,pending
PAY-00647,ORD-02484,bank_transfer,2024-07-24,463.9,refunded
PAY-01271,ORD-01192,debit_card,2023-08-17,679.51,success
PAY-01648,ORD-02531,credit_card,2024-12-04,1218.42,success
PAY-02992,ORD-00651,paypal,2022-03-25,217.77,success
PAY-02675,ORD-00295,debit_card,2024-12-28,141.74,failed
PAY-00546,ORD-02723,credit_card,2022-01-02,1186.6,failed
PAY-00770,ORD-02115,gift_card,2022-12-31,121.05,success
PAY-03095,ORD-01989,google_pay,2022-08-01,786.82,refunded
PAY-00462,ORD-00072,apple_pay,2023-07-21,425.46,success
PAY-02856,ORD-01182,debit_card,2023-04-12,28.83,success
PAY-00796,ORD-02733,credit_card,2022-07-03,58.55,refunded
PAY-00651,ORD-01978,credit_card,2022-01-11,13.53,success
PAY-03124,ORD-02555,debit_card,2024-12-12,29.16,success
PAY-01492,ORD-02761,credit_card,2023-03-16,2220.55,success
PAY-02557,ORD-02885,credit_card,2023-08-25,141.34,failed
PAY-03025,ORD-02024,credit_card,2023-06-03,1133.35,success
PAY-02871,ORD-01501,gift_card,2023-08-08,209.68,failed
PAY-03070,ORD-02016,gift_card,2023-02-07,1928.17,success
PAY-02305,ORD-00849,paypal,2024-12-23,822.25,success
PAY-00274,ORD-02612,debit_card,2024-08-20,53.12,failed
PAY-02269,ORD-02120,credit_card,2024-05-20,1908.98,refunded
PAY-02182,ORD-00018,credit_card,2024-09-18,860.09,success
PAY-02105,ORD-00694,credit_card,2023-12-06,52.43,pending
PAY-02538,ORD-02081,google_pay,2022-08-15,643.65,failed
PAY-02790,ORD-01072,google_pay,2023-07-03,1472.58,failed
PAY-02867,ORD-00629,gift_card,2022-11-19,723.65,refunded
PAY-01610,ORD-00131,credit_card,2023-08-11,1064.54,success
PAY-00527,ORD-00698,credit_card,2023-06-09,2293.05,refunded
PAY-01866,ORD-00384,paypal,2024-10-04,129.07,success
PAY-03104,ORD-00447,google_pay,2022-04-10,256.05,refunded
PAY-01095,ORD-00345,credit_card,2022-06-22,16.34,refunded
PAY-02145,ORD-01991,apple_pay,2024-07-06,100.37,refunded
PAY-02865,ORD-02487,gift_card,2022-02-16,335.36,pending
PAY-01043,ORD-00411,paypal,2024-03-08,769.43,pending
PAY-00155,ORD-00211,bank_transfer,2022-08-14,98.42,failed
PAY-02571,ORD-02085,gift_card,2022-07-26,1117.72,success
PAY-02333,ORD-00119,credit_card,2022-01-14,297.63,success
PAY-01515,ORD-02277,apple_pay,2023-07-11,1225.51,success
PAY-02615,ORD-01613,credit_card,2023-05-26,899.89,success
PAY-01231,ORD-01234,bank_transfer,,14.05,success
PAY-00742,ORD-01700,debit_card,2023-03-30,4016.32,failed
PAY-02630,ORD-01160,bank_transfer,2023-11-03,816.42,pending
PAY-02767,ORD-01627,credit_card,2022-01-08,311.06,success
PAY-02239,ORD-02059,credit_card,2022-04-13,2450.24,refunded
PAY-02894,ORD-01207,credit_card,2022-03-24,19.06,success
PAY-00269,ORD-01222,gift_card,2022-01-08,4390.3,success
PAY-02179,ORD-00525,credit_card,2022-11-13,516.7,refunded
PAY-02213,ORD-02644,credit_card,,766.8,pending
PAY-02366,ORD-01891,apple_pay,2024-08-13,1626.45,failed
PAY-01227,ORD-00416,apple_pay,2023-09-13,4568.38,success
PAY-01338,ORD-01628,credit_card,2024-09-12,338.01,pending
PAY-02364,ORD-01923,debit_card,2022-05-03,502.95,success
PAY-00566,ORD-01141,credit_card,2024-08-14,560.52,success
PAY-01047,ORD-00124,debit_card,2024-09-23,2343.58,success
PAY-00883,ORD-02763,???,2022-05-11,254.78,success
PAY-00545,ORD-00778,apple_pay,2023-12-16,150.18,failed
PAY-02562,ORD-00425,paypal,2023-10-20,63.23,success
PAY-01903,ORD-02485,debit_card,2023-04-25,960.67,pending
PAY-02064,ORD-02910,debit_card,2022-04-20,1366.36,success
PAY-03019,ORD-00761,debit_card,2023-08-27,419.91,failed
PAY-01103,ORD-01634,credit_card,2023-01-13,135.14,refunded
PAY-01254,ORD-00685,apple_pay,2023-06-10,381.74,refunded
PAY-00538,ORD-02357,debit_card,2023-05-07,607.08,success
PAY-00827,ORD-00209,bank_transfer,2022-03-22,655.89,success
PAY-00209,ORD-00056,debit_card,2024-06-21,913.74,success
PAY-00715,ORD-00782,google_pay,2023-10-12,639.54,success
PAY-01312,ORD-02577,gift_card,2022-07-11,385.58,success
PAY-01292,ORD-00415,bank_transfer,2024-02-03,1376.0,pending
PAY-01759,ORD-01503,credit_card,2022-02-24,90.19,pending
PAY-00247,ORD-00268,apple_pay,2023-01-20,345.76,success
PAY-01523,ORD-02399,paypal,2024-10-06,456.24,pending
PAY-01699,ORD-02064,apple_pay,,16.0,failed
PAY-02342,ORD-00094,google_pay,2025-11-14,1213.32,failed
PAY-02104,ORD-01212,gift_card,2023-09-28,43.08,success
PAY-00701,ORD-00732,debit_card,2023-08-09,331.97,failed
PAY-02884,ORD-01694,debit_card,2024-12-31,127.88,success
PAY-01148,ORD-02738,gift_card,2022-08-15,477.95,success
PAY-00040,ORD-01251,credit_card,2022-10-16,276.65,success
PAY-00561,ORD-01707,apple_pay,2022-10-01,1577.72,failed
PAY-02233,ORD-01293,credit_card,2024-11-22,408.67,success
PAY-02408,ORD-01194,credit_card,2026-12-07,90.16,refunded
PAY-00709,ORD-00952,credit_card,,2056.14,failed
PAY-00335,ORD-00529,google_pay,2022-12-04,1008.66,success
PAY-01714,ORD-00017,credit_card,2022-08-28,126.55,refunded
PAY-02810,ORD-01841,debit_card,2024-05-26,14.56,failed
PAY-00816,ORD-02197,paypal,2023-12-05,37.88,success
PAY-00736,ORD-00073,google_pay,2023-12-20,1226.25,refunded
PAY-01658,ORD-01161,credit_card,2022-04-09,438.87,success
PAY-02291,ORD-01657,paypal,2023-04-11,22.65,success
PAY-00607,ORD-01558,gift_card,2024-07-16,14.4,refunded
PAY-01675,ORD-00833,google_pay,2024-05-19,2000.01,success
PAY-01300,ORD-00365,google_pay,2022-05-09,484.78,pending
PAY-03017,ORD-02619,apple_pay,2022-10-16,2293.69,success
PAY-00211,ORD-01168,bank_transfer,2023-04-13,553.81,failed
PAY-00646,ORD-02616,debit_card,2024-08-08,833.84,pending
PAY-01418,ORD-01266,google_pay,2023-08-28,10.91,pending
PAY-02874,ORD-00220,paypal,2024-08-06,941.22,success
PAY-00035,ORD-00476,credit_card,2023-08-22,779.13,refunded
PAY-02037,ORD-00722,debit_card,2024-04-26,234.61,refunded
PAY-02669,ORD-02951,credit_card,2022-08-01,10.62,refunded
PAY-02583,ORD-02609,gift_card,2023-07-01,1123.12,pending
PAY-02885,ORD-02260,debit_card,2023-02-25,275.48,pending
PAY-02158,ORD-02538,bank_transfer,2023-02-01,694.67,pending
PAY-00291,ORD-02476,debit_card,2023-05-02,111.9,pending
PAY-00786,ORD-01934,paypal,2022-07-08,4246.6,success
PAY-02449,ORD-01524,debit_card,2024-09-05,215.59,refunded
PAY-01795,ORD-01073,credit_card,2024-10-22,2973.56,failed
PAY-00720,ORD-02411,debit_card,2023-09-24,309.3,success
PAY-00467,ORD-02020,apple_pay,2022-11-08,433.62,success
PAY-02925,ORD-01111,debit_card,2023-08-25,498.41,success
PAY-02119,ORD-01325,debit_card,2022-08-27,494.89,success
PAY-02601,ORD-00919,paypal,2022-01-13,251.58,success
PAY-00618,ORD-00125,apple_pay,2023-10-11,1717.81,success
PAY-00162,ORD-01993,gift_card,2023-02-25,414.32,success
PAY-01862,ORD-01359,bank_transfer,2023-01-10,744.11,pending
PAY-02550,ORD-01375,credit_card,2023-08-22,357.93,pending
PAY-01369,ORD-00226,debit_card,2024-09-26,1850.45,success
PAY-00228,ORD-01247,paypal,2022-08-21,239.98,success
PAY-01956,ORD-01969,debit_card,2024-10-06,15.02,success
PAY-02980,ORD-02214,debit_card,2023-05-08,202.95,refunded
PAY-02313,ORD-00769,debit_card,,413.33,failed
PAY-01999,ORD-01790,bank_transfer,2024-10-20,1644.55,refunded
PAY-01588,ORD-00464,credit_card,2024-03-22,25.94,success
PAY-03074,ORD-00604,google_pay,2022-09-13,2866.05,refunded
PAY-02525,ORD-02530,gift_card,2024-04-26,1641.32,refunded
PAY-01286,ORD-02586,debit_card,2022-12-23,324.7,success
PAY-03141,ORD-00034,credit_card,2024-02-03,111.41,success
PAY-01717,ORD-02285,credit_card,2022-02-19,206.58,refunded
PAY-00005,ORD-00200,paypal,2022-02-28,99.43,success
PAY-03106,ORD-01058,google_pay,2023-02-20,4234.91,success
PAY-03139,ORD-01475,paypal,2022-08-01,796.62,refunded
PAY-03146,ORD-01483,apple_pay,2023-01-11,360.73,pending
PAY-00436,ORD-02648,credit_card,2024-01-20,77.35,success
PAY-00670,ORD-00456,google_pay,2022-11-30,1336.41,pending
PAY-02223,ORD-01402,bank_transfer,2024-05-11,189.77,failed
PAY-02422,ORD-00121,bank_transfer,2024-08-04,312.22,refunded
PAY-02287,ORD-00123,debit_card,2022-12-17,1438.14,refunded
PAY-01827,ORD-02576,google_pay,2023-05-17,1257.52,pending
PAY-02481,ORD-02539,google_pay,2023-08-03,5.14,failed
PAY-02648,ORD-02008,gift_card,2024-10-25,804.19,success
PAY-00239,ORD-02702,google_pay,2022-10-26,566.1,pending
PAY-01831,ORD-00105,debit_card,2024-08-28,123.18,success
PAY-00416,ORD-01292,bank_transfer,2024-04-21,330.37,failed
PAY-01048,ORD-00865,google_pay,2022-08-23,2356.71,success
PAY-01618,ORD-02210,apple_pay,2023-11-05,1303.08,success
PAY-01179,ORD-02566,credit_card,2022-08-03,472.85,success
PAY-01779,ORD-00404,credit_card,2022-12-03,565.27,pending
PAY-01195,ORD-02775,gift_card,2023-11-25,1074.31,success
PAY-00178,ORD-00239,debit_card,2024-04-03,26.58,failed
PAY-00256,ORD-00642,google_pay,2023-11-12,372.35,pending
PAY-01931,ORD-01201,bank_transfer,2022-10-20,14.34,success
PAY-01902,ORD-00739,google_pay,2024-05-27,1040.07,success
PAY-00187,ORD-00199,apple_pay,2023-03-07,141.64,success
PAY-00258,ORD-02350,N/A,2022-03-29,2099.9,success
PAY-01245,ORD-01718,debit_card,2023-11-28,648.27,success
PAY-01220,ORD-01336,debit_card,2023-01-20,278.59,success
PAY-01118,ORD-01216,apple_pay,2024-06-13,40.92,success
PAY-00420,ORD-00705,google_pay,2022-03-05,917.05,refunded
PAY-01362,ORD-00504,credit_card,2022-06-10,976.95,success
PAY-01679,ORD-01560,apple_pay,2023-09-01,86.72,success
PAY-02045,ORD-01743,credit_card,2023-07-10,20.4,refunded
PAY-03144,ORD-01391,gift_card,2024-10-15,220.59,success
PAY-00207,ORD-01117,gift_card,2022-01-28,139.7,success
PAY-01569,ORD-01868,google_pay,2024-04-01,195.43,success
PAY-00052,ORD-00326,apple_pay,2024-07-30,596.05,success
PAY-02964,ORD-02802,credit_card,2023-10-04,948.77,failed
PAY-00530,ORD-02653,credit_card,2024-08-10,313.44,success
PAY-00728,ORD-01571,credit_card,2023-10-23,577.64,success
PAY-01602,ORD-01672,paypal,2023-08-01,722.4,success
PAY-00650,ORD-02516,gift_card,2024-10-05,849.21,success
PAY-00390,ORD-00177,apple_pay,2022-10-17,129.82,success
