order_id,customer_id,store_id,order_date,status,shipping_method
ORD-01531,CUST-0356,STR-008,2024-04-19,completed,standard
ORD-01730,CUST-0170,STR-008,2024-12-06,shipped,standard
ORD-02716,CUST-0064,STR-003,2023-06-22,shipped,standard
ORD-00307,CUST-0213,STR-007,2023-01-24,processing,standard
ORD-00693,CUST-0269,STR-005,2022-03-24,completed,next_day
ORD-00680,CUST-0422,STR-010,2024-04-30,refunded,click_and_collect
ORD-01423,CUST-0366,STR-012,2024-10-31,completed,standard
ORD-02355,CUST-0349,STR-002,2022-11-16,shipped,next_day
ORD-00514,CUST-0060,STR-010,2024-02-23,shipped,standard
ORD-01529,CUST-0047,STR-003,2023-05-19,completed,standard
ORD-02021,CUST-0206,STR-006,2023-03-04,processing,standard
ORD-02647,CUST-0410,STR-005,2022-09-26,completed,standard
ORD-01628,CUST-0270,STR-007,2024-09-10,completed,standard
ORD-00696,CUST-0028,STR-002,2024-07-13,completed,next_day
ORD-02943,CUST-0253,STR-004,2023-04-24,cancelled,standard
ORD-01809,CUST-0461,STR-004,2024-05-17,shipped,express
ORD-00178,CUST-0104,STR-004,2023-06-09,shipped,standard
ORD-01318,CUST-0430,STR-009,2024-08-23,processing,standard
ORD-00413,CUST-0453,STR-001,2022-04-13,completed,standard
ORD-00454,CUST-0279,STR-002,2022-03-10,cancelled,click_and_collect
ORD-02989,CUST-0009,STR-005,2024-07-19,processing,express
ORD-02195,CUST-0053,STR-012,2024-06-12,completed,click_and_collect
ORD-02990,CUST-0435,STR-004,2024-12-28,shipped,express
ORD-02228,CUST-0440,STR-006,2023-08-11,completed,next_day
ORD-02429,CUST-0494,STR-005,2024-12-20,shipped,standard
ORD-02404,CUST-0743,STR-004,2024-07-20,completed,standard
ORD-02557,CUST-0427,STR-007,2022-12-10,processing,standard
ORD-00368,CUST-0292,STR-005,2023-10-16,processing,standard
ORD-00179,CUST-0405,STR-007,2023-02-13,refunded,next_day
ORD-02072,CUST-0220,STR-011,2024-05-02,completed,express
ORD-00578,CUST-0200,STR-007,2024-11-15,shipped,standard
ORD-02898,CUST-0142,STR-002,2024-11-10,completed,express
ORD-01901,CUST-0031,STR-011,2022-07-25,cancelled,standard
ORD-02142,CUST-0273,STR-012,2024-05-01,completed,standard
ORD-01422,CUST-0027,STR-005,2024-12-17,completed,express
ORD-00504,CUST-0493,STR-004,2022-06-07,completed,standard
ORD-01649,CUST-0364,STR-010,2023-02-22,shipped,click_and_collect
ORD-01983,CUST-0307,STR-003,2024-01-29,completed,next_day
ORD-01825,CUST-0275,STR-008,2022-06-25,refunded,standard
ORD-00490,CUST-0210,STR-012,2022-11-04,shipped,next_day
ORD-01918,CUST-0304,STR-010,2022-02-12,completed,standard
ORD-02306,CUST-0119,STR-006,2022-06-16,shipped,standard
ORD-00226,CUST-0457,STR-003,2024-09-25,processing,click_and_collect
ORD-02977,CUST-0101,STR-001,2024-01-02,cancelled,express
ORD-01999,CUST-0187,STR-004,2024-11-08,completed,express
ORD-02704,CUST-0284,STR-001,2023-06-14,shipped,standard
ORD-02886,CUST-0840,STR-009,2022-09-05,shipped,standard
ORD-02377,CUST-0166,STR-005,2022-07-19,processing,standard
ORD-02305,CUST-0138,STR-012,2023-10-29,processing,standard
ORD-02383,CUST-0257,STR-007,2023-04-01,completed,express
ORD-02395,CUST-0454,STR-006,2024-09-10,completed,express
ORD-00223,CUST-0325,STR-001,2023-05-03,shipped,standard
ORD-00287,CUST-0036,STR-003,2024-10-17,completed,standard
ORD-01823,CUST-0165,STR-005,2024-10-11,shipped,standard
ORD-02257,CUST-0487,STR-010,2024-01-17,completed,express
ORD-02675,CUST-0121,STR-004,2023-11-28,cancelled,standard
ORD-00158,CUST-0205,STR-011,2023-11-06,completed,next_day
ORD-00877,CUST-0256,STR-011,2023-07-08,refunded,click_and_collect
ORD-00083,CUST-0060,STR-009,2023-01-17,processing,next_day
ORD-01842,CUST-0221,STR-007,2022-12-23,refunded,standard
ORD-00253,CUST-0222,STR-011,2023-03-19,completed,click_and_collect
ORD-00751,CUST-0280,STR-009,2022-03-15,processing,standard
ORD-00982,CUST-0479,STR-009,2024-02-04,,standard
ORD-00992,CUST-0395,STR-012,2022-03-14,completed,standard
ORD-02176,CUST-0241,STR-004,2024-07-16,completed,standard
ORD-00013,CUST-0252,STR-009,2022-12-31,completed,next_day
ORD-00640,CUST-0378,STR-003,2023-01-04,completed,standard
ORD-00092,CUST-0085,STR-008,2025-10-30,completed,standard
ORD-02777,CUST-0116,STR-005,2022-06-13,completed,express
ORD-02860,CUST-0011,STR-010,2022-03-02,refunded,next_day
ORD-02572,CUST-0356,STR-010,2024-02-27,shipped,standard
ORD-00442,CUST-0318,STR-006,2024-10-01,shipped,standard
ORD-01792,CUST-0107,STR-012,2022-07-01,shipped,click_and_collect
ORD-01810,CUST-0380,STR-001,2024-07-15,shipped,standard
ORD-00196,CUST-0300,STR-011,2024-12-26,completed,next_day
ORD-00880,CUST-0217,STR-002,2022-04-01,cancelled,click_and_collect
ORD-01997,CUST-0015,STR-006,2023-03-01,completed,standard
ORD-02460,CUST-0246,STR-003,2023-06-13,completed,standard
ORD-00720,CUST-0322,STR-003,2024-01-25,completed,standard
ORD-00370,CUST-0210,STR-008,2023-10-27,shipped,express
ORD-00039,CUST-0078,STR-001,2024-04-12,completed,click_and_collect
ORD-00969,CUST-0003,STR-010,2022-10-13,processing,standard
ORD-01857,CUST-0356,STR-008,2023-05-17,completed,express
ORD-02581,CUST-0416,STR-010,2023-01-20,shipped,standard
ORD-02833,CUST-0126,STR-012,2023-05-23,processing,standard
ORD-02836,CUST-0153,STR-004,2024-04-11,cancelled,express
ORD-01266,CUST-0005,STR-006,2023-08-27,completed,standard
ORD-02669,CUST-0495,STR-007,2023-10-06,completed,click_and_collect
ORD-01597,CUST-0462,STR-005,2023-03-24,refunded,express
ORD-01755,CUST-0144,STR-003,2024-09-11,cancelled,standard
ORD-00606,CUST-0097,STR-011,2023-05-13,completed,express
ORD-01964,CUST-0113,STR-004,2024-01-19,shipped,express
ORD-02341,CUST-0483,STR-006,2024-10-21,completed,standard
ORD-00716,CUST-0391,STR-007,2022-06-03,completed,next_day
ORD-02654,CUST-0338,STR-003,2023-02-25,cancelled,next_day
ORD-01083,CUST-0460,STR-003,2022-08-27,shipped,standard
ORD-00167,CUST-0253,STR-011,2024-11-04,completed,click_and_collect
ORD-02754,CUST-0213,STR-001,2024-06-09,processing,standard
ORD-00260,CUST-0363,STR-008,2024-06-15,completed,standard
ORD-01436,CUST-0249,STR-006,2022-03-24,shipped,next_day
ORD-01786,CUST-0028,STR-003,2023-09-12,completed,standard
ORD-01885,CUST-0037,STR-004,2022-06-13,processing,standard
ORD-02251,CUST-0380,STR-009,2023-06-19,completed,standard
ORD-01822,CUST-0239,STR-010,2023-03-14,completed,standard
ORD-00159,CUST-0434,STR-012,2022-06-12,completed,express
ORD-02529,CUST-0252,STR-012,2023-07-24,refunded,next_day
ORD-02372,CUST-0409,STR-012,2023-12-03,shipped,express
ORD-00084,CUST-0289,STR-007,2022-03-11,completed,click_and_collect
ORD-00824,CUST-0093,STR-001,2022-03-07,shipped,click_and_collect
ORD-00004,CUST-0015,STR-010,2023-02-04,,standard
ORD-00197,CUST-0458,STR-012,2022-11-09,completed,standard
ORD-01123,CUST-0281,STR-008,2023-01-14,completed,standard
ORD-00419,CUST-0355,STR-003,2024-03-25,completed,standard
ORD-02445,CUST-0478,STR-004,2024-02-02,processing,standard
ORD-00264,CUST-0069,STR-007,2023-08-25,completed,standard
ORD-01553,CUST-0491,STR-001,2023-04-11,shipped,click_and_collect
ORD-00098,CUST-0189,STR-006,2022-01-04,shipped,standard
ORD-02806,CUST-0412,STR-004,2022-10-05,shipped,next_day
ORD-01376,CUST-0057,STR-010,2026-11-11,refunded,standard
ORD-01004,CUST-0352,STR-001,2023-08-28,processing,click_and_collect
ORD-02695,CUST-0107,STR-010,2023-06-02,completed,express
ORD-02506,CUST-0499,STR-007,2024-03-01,cancelled,next_day
ORD-01497,CUST-0468,STR-001,2022-12-22,shipped,standard
ORD-02002,CUST-0997,STR-004,2027-08-17,completed,standard
ORD-00975,CUST-0054,STR-009,2023-08-25,completed,standard
ORD-01026,CUST-0113,STR-004,2022-07-15,completed,next_day
ORD-01153,CUST-0246,STR-006,2024-11-28,completed,click_and_collect
ORD-01396,CUST-0032,STR-008,2023-03-25,shipped,express
ORD-01517,CUST-0380,STR-005,2022-11-11,cancelled,next_day
ORD-02430,CUST-0211,STR-005,2024-01-18,completed,express
ORD-00539,CUST-0190,STR-002,2024-09-23,processing,express
ORD-01733,CUST-0150,STR-011,2022-05-27,shipped,standard
ORD-01435,CUST-0389,STR-010,2024-02-26,processing,standard
ORD-01663,CUST-0009,STR-003,2024-07-07,,express
ORD-01904,CUST-0444,STR-003,2024-01-04,refunded,next_day
ORD-00655,CUST-0088,STR-010,2022-03-27,completed,click_and_collect
ORD-01121,CUST-0369,STR-005,2023-12-02,completed,standard
ORD-02449,CUST-0049,STR-006,2022-08-07,processing,next_day
ORD-00459,CUST-0262,STR-001,2023-06-29,completed,standard
ORD-02344,CUST-0191,STR-006,2023-12-06,refunded,standard
ORD-00208,CUST-0460,STR-006,2023-05-25,completed,standard
ORD-01285,CUST-0210,STR-006,2023-03-12,completed,express
ORD-00767,CUST-0201,STR-006,2024-09-29,shipped,next_day
ORD-02139,CUST-0201,STR-007,2024-05-18,completed,standard
ORD-00697,CUST-0260,STR-006,2022-05-13,completed,next_day
ORD-00045,CUST-0456,STR-006,2022-12-06,cancelled,click_and_collect
ORD-01347,CUST-0029,STR-003,2022-03-07,completed,express
ORD-01374,CUST-0169,STR-001,2023-03-23,,standard
ORD-00712,CUST-0452,STR-003,2024-12-18,shipped,standard
ORD-02387,CUST-0153,STR-003,2022-08-23,refunded,express
ORD-01171,CUST-0320,STR-004,2025-06-17,shipped,next_day
ORD-01775,CUST-0464,STR-012,2024-06-13,refunded,express
ORD-02039,CUST-0267,STR-002,2023-09-13,completed,express
ORD-01294,CUST-0462,STR-011,2024-07-26,processing,standard
ORD-00170,CUST-0092,STR-002,2023-09-16,processing,standard
ORD-00668,CUST-0272,STR-009,2022-02-16,completed,standard
ORD-00512,CUST-0296,STR-012,2024-04-09,cancelled,express
ORD-02761,CUST-0154,STR-004,2023-03-13,completed,click_and_collect
ORD-01518,CUST-0420,STR-005,2023-10-21,cancelled,standard
ORD-00756,CUST-0296,STR-004,2022-03-20,cancelled,standard
ORD-00205,CUST-0261,STR-002,2022-02-03,,express
ORD-02170,CUST-0307,STR-005,2022-07-20,cancelled,standard
ORD-00513,CUST-0440,STR-008,2022-03-16,refunded,standard
ORD-00908,CUST-0153,STR-009,2023-05-28,completed,express
ORD-02133,CUST-0059,STR-010,2024-05-26,completed,express
ORD-01045,CUST-0066,STR-011,2023-04-14,completed,standard
ORD-01403,CUST-0013,STR-002,2023-11-13,shipped,express
ORD-00180,CUST-0141,STR-002,2022-11-25,processing,click_and_collect
ORD-00310,CUST-0379,STR-005,2024-03-26,completed,standard
ORD-02089,CUST-0489,STR-002,2024-06-02,refunded,click_and_collect
ORD-00126,CUST-0300,STR-003,2024-06-02,completed,standard
ORD-02272,CUST-0317,STR-012,2022-02-16,completed,click_and_collect
ORD-02273,CUST-0329,STR-007,2022-07-11,,click_and_collect
ORD-00519,CUST-0180,STR-008,2024-06-06,completed,standard
ORD-00515,CUST-0102,STR-001,2022-10-29,refunded,click_and_collect
ORD-02934,CUST-0086,STR-006,2024-08-02,completed,standard
ORD-02883,CUST-0156,STR-003,2023-09-11,processing,standard
ORD-02147,CUST-0305,STR-002,2022-12-10,completed,express
ORD-02869,CUST-0161,STR-011,2024-04-18,cancelled,standard
ORD-02277,CUST-0016,STR-009,2023-07-09,completed,click_and_collect
ORD-00842,CUST-0432,STR-003,2023-05-30,completed,standard
ORD-00753,CUST-0498,STR-011,2024-07-14,completed,next_day
ORD-00075,CUST-0096,STR-006,2022-02-11,completed,standard
ORD-02023,CUST-0106,STR-006,2022-07-02,completed,standard
ORD-00340,CUST-0283,STR-011,2023-07-30,completed,standard
ORD-00460,CUST-0071,STR-006,2024-09-10,completed,click_and_collect
ORD-02202,CUST-0003,STR-001,2023-11-28,cancelled,next_day
ORD-02399,CUST-0389,STR-010,2024-10-06,completed,express
ORD-00541,CUST-0168,STR-010,2022-06-19,completed,click_and_collect
ORD-02495,CUST-0374,STR-012,2023-06-05,completed,next_day
ORD-00524,CUST-0225,STR-008,2024-11-18,cancelled,click_and_collect
ORD-01309,CUST-0294,STR-008,2023-10-08,completed,click_and_collect
ORD-00535,CUST-0132,STR-002,2023-04-03,completed,standard
ORD-00870,CUST-0460,STR-002,2024-06-29,cancelled,next_day
ORD-02620,CUST-0021,STR-008,2024-12-04,completed,standard
ORD-00981,CUST-0135,STR-012,2022-07-04,shipped,standard
ORD-02100,CUST-0412,STR-002,2023-03-17,completed,next_day
ORD-00811,CUST-0286,STR-009,2022-11-02,completed,standard
ORD-02036,CUST-0320,STR-011,2023-04-17,completed,click_and_collect
ORD-02561,CUST-0226,STR-005,2024-03-30,completed,next_day
ORD-00691,CUST-0175,STR-006,2024-05-30,completed,express
ORD-00723,CUST-0285,STR-002,2024-10-04,processing,express
ORD-01766,CUST-0181,STR-010,2024-10-08,cancelled,next_day
ORD-01667,CUST-0304,STR-002,2022-05-01,completed,click_and_collect
ORD-01387,CUST-0146,STR-010,2023-07-14,shipped,express
ORD-01151,CUST-0268,STR-010,2023-07-07,completed,standard
ORD-00790,CUST-0330,STR-007,2022-01-14,cancelled,click_and_collect
ORD-02505,CUST-0263,STR-009,2022-07-21,completed,standard
ORD-00943,CUST-0162,STR-008,2022-09-30,completed,standard
ORD-01701,CUST-0404,STR-005,2023-03-14,completed,express
ORD-01365,CUST-0466,STR-009,2022-09-17,shipped,standard
ORD-01335,CUST-0368,STR-001,2022-08-19,shipped,standard
ORD-00818,CUST-0399,STR-012,2023-12-15,completed,standard
ORD-02863,CUST-0382,STR-008,2022-03-11,,express
ORD-00921,CUST-0041,STR-003,2024-01-04,completed,standard
ORD-01505,CUST-0171,STR-010,2022-10-02,completed,standard
ORD-02222,CUST-0349,STR-005,2023-06-13,refunded,express
ORD-02412,CUST-0180,STR-007,2022-11-03,processing,standard
ORD-00789,CUST-0367,STR-008,2023-03-31,processing,click_and_collect
ORD-02082,CUST-0003,STR-005,2022-02-17,cancelled,standard
ORD-00672,CUST-0453,STR-012,2023-03-31,completed,standard
ORD-01741,CUST-0007,STR-010,2022-05-16,processing,next_day
ORD-02340,CUST-0135,STR-004,2023-06-22,processing,standard
ORD-02091,CUST-0161,STR-011,2024-07-18,shipped,standard
ORD-00501,CUST-0151,STR-003,2023-07-25,completed,standard
ORD-01027,CUST-0459,STR-007,2022-04-06,completed,click_and_collect
ORD-01016,CUST-0466,STR-002,2023-11-21,refunded,standard
ORD-01699,CUST-0460,STR-007,2024-06-25,refunded,click_and_collect
ORD-01067,CUST-0021,STR-009,2022-07-20,shipped,standard
ORD-01868,CUST-0396,STR-010,2024-04-01,completed,next_day
ORD-01828,CUST-0208,STR-011,2024-05-16,shipped,express
ORD-02108,CUST-0348,STR-011,2022-02-02,refunded,standard
ORD-00848,CUST-0232,STR-002,2024-08-04,shipped,standard
ORD-02311,CUST-0209,STR-006,2022-05-28,shipped,standard
ORD-00418,CUST-0045,STR-012,2023-07-14,refunded,express
ORD-00132,CUST-0091,STR-007,2024-12-26,processing,click_and_collect
ORD-01459,CUST-0386,STR-004,2022-05-06,processing,standard
ORD-01384,CUST-0356,STR-005,2022-10-17,completed,standard
ORD-02571,CUST-0014,STR-004,2024-01-08,completed,standard
ORD-02007,CUST-0425,STR-004,2022-12-08,processing,express
ORD-00553,CUST-0477,STR-011,2023-09-12,completed,express
ORD-01143,CUST-0041,STR-006,2024-12-10,cancelled,next_day
ORD-01448,CUST-0467,STR-002,2024-01-17,cancelled,express
ORD-02772,CUST-0041,STR-011,2022-12-10,cancelled,next_day
ORD-00472,CUST-0305,STR-009,2023-10-26,refunded,standard
ORD-00426,CUST-0206,STR-006,2023-12-13,completed,click_and_collect
ORD-00958,CUST-0353,STR-001,2024-03-09,completed,standard
ORD-00464,CUST-0222,STR-001,2024-03-19,shipped,express
ORD-00108,CUST-0145,STR-001,2024-09-29,completed,next_day
ORD-01626,CUST-0419,STR-001,2024-01-28,completed,standard
ORD-02744,CUST-0069,STR-001,2023-11-11,completed,next_day
ORD-01005,CUST-0352,STR-012,2022-02-18,refunded,standard
ORD-02258,CUST-0168,STR-006,2022-04-29,cancelled,standard
ORD-01724,CUST-0371,STR-005,2024-01-28,processing,click_and_collect
ORD-00546,CUST-0304,STR-005,2024-12-13,refunded,standard
ORD-00280,CUST-0376,STR-004,2023-01-03,completed,click_and_collect
ORD-01323,CUST-0494,STR-002,2022-01-03,completed,standard
ORD-01291,CUST-0284,STR-006,2022-02-04,completed,click_and_collect
ORD-01332,CUST-0393,STR-001,2023-03-03,cancelled,standard
ORD-02901,CUST-0116,STR-001,2024-03-07,completed,standard
ORD-01672,CUST-0071,STR-001,2023-07-31,shipped,standard
ORD-02544,CUST-0343,STR-010,2024-02-24,completed,express
ORD-02976,CUST-0443,STR-011,2023-04-17,refunded,next_day
ORD-00285,CUST-0451,STR-010,2022-05-02,completed,standard
ORD-00373,CUST-0078,STR-010,2023-03-21,shipped,express
ORD-02743,CUST-0076,STR-011,2023-06-27,refunded,express
ORD-02209,CUST-0252,STR-011,2023-01-06,completed,standard
ORD-00250,CUST-0303,STR-011,2022-07-14,completed,standard
ORD-00131,CUST-0207,STR-008,2023-08-10,processing,standard
ORD-01064,CUST-0067,STR-003,2024-06-07,completed,standard
ORD-01368,CUST-0150,STR-010,2022-09-25,completed,standard
ORD-02320,CUST-0168,STR-005,2022-02-02,refunded,standard
ORD-00800,CUST-0062,STR-011,2022-05-10,completed,standard
ORD-00796,CUST-0341,STR-008,2023-01-06,processing,express
ORD-02755,CUST-0033,STR-012,2023-05-30,completed,next_day
ORD-00550,CUST-0121,STR-005,2023-03-08,completed,click_and_collect
ORD-02210,CUST-0328,STR-007,2023-11-03,,standard
ORD-01158,CUST-0305,STR-007,2023-11-22,processing,standard
ORD-01138,CUST-0126,STR-006,2023-03-28,completed,next_day
ORD-02745,CUST-0453,STR-008,2022-07-28,completed,standard
ORD-01729,CUST-0051,STR-007,2023-10-15,cancelled,express
ORD-00776,CUST-0091,STR-008,2024-12-19,completed,click_and_collect
ORD-02826,CUST-0410,STR-005,2024-05-30,processing,standard
ORD-01924,CUST-0144,STR-004,2024-03-27,completed,click_and_collect
ORD-02125,CUST-0400,STR-011,2024-04-30,completed,next_day
ORD-00572,CUST-0478,STR-005,2022-05-21,completed,standard
ORD-02940,CUST-0221,STR-001,2022-02-17,processing,standard
ORD-02613,CUST-0426,STR-006,2023-10-09,completed,next_day
ORD-02824,CUST-0440,STR-011,2022-07-08,cancelled,express
ORD-01339,CUST-0144,STR-002,2024-10-10,completed,standard
ORD-00637,CUST-0311,STR-004,2022-02-11,completed,express
ORD-00827,CUST-0341,STR-005,2022-08-01,completed,standard
ORD-00896,CUST-0248,STR-012,2024-11-22,completed,next_day
ORD-02109,CUST-0480,STR-008,2024-03-09,shipped,standard
ORD-02092,CUST-0279,STR-002,2023-02-14,completed,express
ORD-02862,CUST-0439,STR-001,2024-12-16,cancelled,standard
ORD-00511,CUST-0282,STR-009,2024-12-11,cancelled,standard
ORD-02712,CUST-0194,STR-005,2022-02-24,,standard
ORD-02316,CUST-0211,STR-009,2024-11-30,shipped,click_and_collect
ORD-02433,CUST-0018,STR-002,2023-10-30,shipped,standard
ORD-02831,CUST-0389,STR-010,2023-02-26,shipped,express
ORD-01675,CUST-0086,STR-010,2024-01-30,processing,next_day
ORD-01582,CUST-0276,STR-008,2024-01-24,refunded,next_day
ORD-02531,CUST-0355,STR-004,2024-12-04,shipped,standard
ORD-02840,CUST-0183,STR-006,2022-08-19,completed,next_day
ORD-00627,CUST-0052,STR-002,2023-04-15,completed,standard
ORD-01704,CUST-0153,STR-012,2024-06-26,,next_day
ORD-01925,CUST-0204,STR-005,2024-07-30,processing,standard
ORD-00914,CUST-0056,STR-007,2023-12-12,completed,standard
ORD-02803,CUST-0032,STR-008,2024-12-20,cancelled,standard
ORD-00795,CUST-0238,STR-006,2022-12-05,shipped,next_day
ORD-00638,CUST-0239,STR-002,2022-08-25,completed,standard
ORD-01839,CUST-0194,STR-002,2022-11-21,refunded,standard
ORD-01161,CUST-0479,STR-009,2022-04-09,completed,standard
ORD-01249,CUST-0195,STR-005,2024-12-29,completed,standard
ORD-02814,CUST-0461,STR-010,2022-08-22,completed,click_and_collect
ORD-02939,CUST-0102,STR-011,2024-01-02,completed,standard
ORD-01953,CUST-0172,STR-004,2023-02-11,completed,next_day
ORD-00972,CUST-0428,STR-011,2023-07-29,refunded,express
ORD-02451,CUST-0024,STR-002,2022-11-13,shipped,standard
ORD-02068,CUST-0195,STR-009,2023-03-03,completed,standard
ORD-02238,CUST-0469,STR-011,2022-03-17,completed,next_day
ORD-02746,CUST-0412,STR-005,2023-06-08,cancelled,standard
ORD-01062,CUST-0226,STR-007,2023-02-07,refunded,standard
ORD-00671,CUST-0470,STR-004,2023-12-29,cancelled,standard
ORD-02140,CUST-0349,STR-002,2024-07-25,completed,click_and_collect
ORD-01217,CUST-0009,STR-005,2022-04-04,refunded,standard
ORD-02684,CUST-0387,STR-001,2023-10-28,shipped,standard
ORD-02219,CUST-0044,STR-010,2022-01-04,cancelled,standard
ORD-00833,CUST-0061,STR-003,2024-05-18,cancelled,standard
ORD-02903,CUST-0237,STR-005,2022-03-22,completed,standard
ORD-01228,CUST-0257,STR-010,2023-02-22,processing,express
ORD-01014,CUST-0297,STR-002,2026-05-23,completed,standard
ORD-01560,CUST-0462,STR-002,2023-09-01,completed,next_day
ORD-02592,CUST-0038,STR-001,2023-06-22,processing,click_and_collect
ORD-02044,CUST-0183,STR-011,2022-08-01,processing,express
ORD-02254,CUST-0276,STR-012,2024-04-12,processing,express
ORD-01570,CUST-0156,STR-011,2024-11-20,cancelled,express
ORD-00398,CUST-0385,STR-002,2022-05-08,shipped,click_and_collect
ORD-01145,CUST-0170,STR-005,2023-08-22,completed,click_and_collect
ORD-01328,CUST-0440,STR-005,2024-11-08,completed,standard
ORD-02631,CUST-0311,STR-002,2024-03-22,shipped,express
ORD-00528,CUST-0100,STR-007,2022-11-07,refunded,standard
ORD-01753,CUST-0413,STR-005,2024-05-10,completed,standard
ORD-02038,CUST-0330,STR-001,2022-06-18,completed,click_and_collect
ORD-02730,CUST-0208,STR-005,2023-03-09,completed,click_and_collect
ORD-01950,CUST-0402,STR-010,2022-06-27,shipped,express
ORD-02001,CUST-0277,STR-005,2024-05-26,refunded,standard
ORD-00305,CUST-0429,STR-007,2022-10-18,refunded,click_and_collect
ORD-00570,CUST-0332,STR-004,2022-02-12,completed,standard
ORD-00985,CUST-0042,STR-012,2024-01-13,processing,standard
ORD-00599,CUST-0211,STR-010,2023-05-26,completed,click_and_collect
ORD-02064,CUST-0256,STR-011,2022-10-06,completed,express
ORD-02417,CUST-0225,STR-010,2022-03-25,completed,next_day
ORD-01736,CUST-0468,STR-009,2022-02-04,completed,standard
ORD-02815,CUST-0120,STR-005,2024-01-22,completed,standard
ORD-00382,CUST-0066,STR-006,2023-04-14,refunded,standard
ORD-01980,CUST-0130,STR-009,2023-03-12,processing,click_and_collect
ORD-00381,CUST-0498,STR-008,2023-11-29,shipped,click_and_collect
ORD-00190,CUST-0224,STR-001,2023-11-01,processing,standard
ORD-01772,CUST-0418,STR-001,2024-09-27,,express
ORD-02267,CUST-0031,STR-005,2024-07-10,completed,click_and_collect
ORD-02972,CUST-0080,STR-012,2022-01-15,completed,standard
ORD-00477,CUST-0426,STR-006,2024-10-14,shipped,express
ORD-01114,CUST-0460,STR-011,2024-09-07,completed,standard
ORD-00017,CUST-0167,STR-004,2022-08-26,shipped,click_and_collect
ORD-01514,CUST-0441,STR-006,2023-10-13,completed,click_and_collect
ORD-02871,CUST-0437,STR-001,2024-06-30,,next_day
ORD-02285,CUST-0495,STR-006,2022-02-17,completed,click_and_collect
ORD-01532,CUST-0027,STR-010,2023-02-02,processing,standard
ORD-02563,CUST-0240,STR-001,2023-05-20,completed,standard
ORD-02297,CUST-0491,STR-012,2023-03-17,refunded,standard
ORD-00886,CUST-0423,STR-011,2022-09-14,,next_day
ORD-00928,CUST-0174,STR-012,2023-02-08,completed,standard
ORD-02314,CUST-0429,STR-001,2023-11-02,completed,standard
ORD-00845,CUST-0231,STR-007,2022-07-04,shipped,next_day
ORD-01549,CUST-0087,STR-004,2024-05-27,completed,next_day
ORD-02597,CUST-0392,STR-002,2024-06-12,shipped,next_day
ORD-00204,CUST-0384,STR-006,2023-03-07,cancelled,standard
ORD-01065,CUST-0076,STR-005,2024-04-21,shipped,click_and_collect
ORD-00922,CUST-0368,STR-007,2022-12-03,shipped,standard
ORD-00581,CUST-0019,STR-008,2023-12-29,,click_and_collect
ORD-02935,CUST-0105,STR-005,2024-07-14,completed,next_day
ORD-02391,CUST-0448,STR-006,2024-04-02,completed,standard
ORD-00433,CUST-0375,STR-006,2024-03-19,shipped,standard
ORD-01260,CUST-0246,STR-012,2022-08-31,completed,express
ORD-01091,CUST-0421,STR-003,2024-06-29,completed,next_day
ORD-01147,CUST-0312,STR-004,2023-06-14,processing,standard
ORD-02364,CUST-0412,STR-006,2024-06-13,cancelled,standard
ORD-02055,CUST-0299,STR-004,2022-10-12,shipped,express
ORD-00348,CUST-0230,STR-007,2023-07-13,processing,click_and_collect
ORD-02381,CUST-0815,STR-011,2022-05-15,completed,standard
ORD-02693,CUST-0173,STR-011,2022-08-02,refunded,standard
ORD-01304,CUST-0337,STR-012,2022-12-08,processing,express
ORD-02668,CUST-0321,STR-011,2022-04-21,refunded,click_and_collect
ORD-02400,CUST-0099,STR-001,2024-10-21,completed,next_day
ORD-00484,CUST-0339,STR-010,2022-08-17,refunded,click_and_collect
ORD-01371,CUST-0262,STR-007,2022-03-22,completed,standard
ORD-02353,CUST-0389,STR-002,2022-03-14,processing,next_day
ORD-00005,CUST-0145,STR-010,2024-06-30,processing,standard
ORD-02028,CUST-0002,STR-001,2022-10-17,shipped,click_and_collect
ORD-02722,CUST-0078,STR-011,2024-04-24,completed,standard
ORD-01204,CUST-0206,STR-004,2024-08-06,completed,click_and_collect
ORD-01024,CUST-0109,STR-007,2022-09-24,completed,standard
ORD-00498,CUST-0134,STR-008,2023-03-25,cancelled,next_day
ORD-00888,CUST-0451,STR-007,2023-06-14,completed,next_day
ORD-01169,CUST-0418,STR-009,2023-07-29,shipped,standard
ORD-01900,CUST-0053,STR-001,2027-03-16,shipped,express
ORD-01450,CUST-0282,STR-002,2023-10-30,,standard
ORD-01957,CUST-0276,STR-010,2022-11-01,completed,standard
ORD-01503,CUST-0304,STR-007,2022-02-24,cancelled,click_and_collect
ORD-01855,CUST-0076,STR-005,2023-04-30,cancelled,click_and_collect
ORD-02022,CUST-0443,STR-009,2023-02-21,completed,next_day
ORD-02839,CUST-0436,STR-006,2022-10-17,cancelled,standard
ORD-01903,CUST-0283,STR-003,2022-11-14,cancelled,standard
ORD-02459,CUST-0488,STR-008,2023-04-28,shipped,click_and_collect
ORD-00068,CUST-0428,STR-002,2022-05-08,cancelled,standard
ORD-00100,CUST-0093,STR-007,2023-09-30,processing,standard
ORD-01880,CUST-0405,STR-008,2022-10-04,completed,next_day
ORD-00832,CUST-0306,STR-006,2024-10-13,completed,standard
ORD-00332,CUST-0081,STR-011,2024-11-25,processing,standard
ORD-00090,CUST-0154,STR-010,2024-12-09,refunded,standard
