session_id,customer_id,page_url,event_type,event_timestamp,device_type,browser,referrer_source
SESS-008890,CUST-0201,/checkout/payment,begin_checkout,2024-09-30 21:39:40,tablet,Safari,instagram
SESS-008891,CUST-0016,/account/wishlist,click,2024-01-07 22:56:47,mobile,Safari,
SESS-008892,CUST-0390,/products/sports,scroll,2024-09-14 04:02:49,mobile,Edge,facebook
SESS-008893,CUST-0309,/checkout,scroll,2024-01-26 04:51:00,desktop,Safari,email_campaign
SESS-008894,CUST-0473,/checkout/payment,scroll,2024-12-24 20:27:29,mobile,Samsung Internet,direct
SESS-008895,CUST-0064,/account/wishlist,search,2024-12-09 09:09:46,tablet,Safari,tiktok
SESS-008896,CUST-0379,/search,remove_from_cart,2024-09-23 22:56:38,desktop,Chrome,google
SESS-008897,CUST-0078,/,page_view,2024-12-06 23:17:14,desktop,Firefox,google
SESS-008898,,/contact,video_play,2024-11-10 17:47:17,mobile,Chrome,affiliate
SESS-008899,CUST-0277,/account/wishlist,search,2024-01-13 03:26:40,tablet,Chrome,affiliate
SESS-008900,CUST-0087,/cart,click,2024-05-22 15:08:29,bot,Bingbot,instagram
SESS-008901,CUST-0294,/about,page_view,2024-08-03 22:05:20,desktop,Safari,twitter
SESS-008902,CUST-0412,/about,click,2024-09-02 20:25:21,mobile,Safari,tiktok
SESS-008903,,/account/wishlist,add_to_cart,2024-02-07 09:32:34,bot,Googlebot,email_campaign
SESS-008904,CUST-0387,/products/books,click,2024-03-03 17:34:40,desktop,Edge,twitter
SESS-008905,CUST-0175,/about,page_view,2024-12-20 13:10:09,mobile,Chrome,facebook
SESS-008906,CUST-0047,/checkout,page_view,2024-07-02 09:13:59,desktop,Chrome,
SESS-008907,CUST-0091,/cart,page_view,2024-06-15 04:44:32,mobile,Samsung Internet,tiktok
SESS-008908,CUST-0157,/about,page_view,2024-09-08 16:45:50,desktop,Safari,google
SESS-008909,CUST-0298,/cart,page_view,2024-07-19 11:02:52,desktop,Safari,email_campaign
SESS-008910,CUST-0326,/products/clothing,scroll,2024-06-01 01:25:35,tablet,Edge,facebook
SESS-008911,CUST-0237,/products/sports,page_view,2024-04-29 10:02:48,desktop,Chrome,twitter
SESS-008912,,/returns,click,2024-02-10 20:49:47,tablet,Chrome,affiliate
SESS-008913,CUST-0110,/products/books,add_to_cart,2024-05-13 19:26:11,mobile,Chrome,tiktok
SESS-008914,,/about,click,2024-11-15 12:14:43,mobile,Safari,tiktok
SESS-008915,CUST-0216,/checkout,page_view,2024-08-01 01:44:30,mobile,Edge,twitter
SESS-008916,CUST-0105,/products/home,page_view,2024-04-01 18:04:57,tablet,Chrome,tiktok
SESS-008917,CUST-0219,/faq,search,2024-09-14 12:52:08,mobile,Safari,affiliate
SESS-008918,CUST-0128,/account/orders,scroll,2024-05-11 13:44:31,mobile,Safari,google
SESS-008919,CUST-0250,/account/orders,page_view,2024-07-11 17:45:27,desktop,Samsung Internet,tiktok
SESS-008920,CUST-0040,/blog,page_view,2024-07-29 13:57:03,mobile,Edge,direct
SESS-008921,CUST-0069,/contact,add_to_cart,2024-05-11 17:37:28,desktop,Edge,
SESS-008922,CUST-0086,/products/books,scroll,2024-08-11 22:23:01,mobile,Safari,affiliate
SESS-008923,CUST-0096,/products/sports,begin_checkout,2024-08-13 06:29:45,tablet,Samsung Internet,email_campaign
SESS-008924,CUST-0232,/products/electronics,add_to_cart,2024-04-14 21:14:42,tablet,Safari,tiktok
SESS-008925,CUST-0090,/account/wishlist,page_view,2024-05-04 01:37:18,tablet,Edge,
SESS-008926,CUST-0002,/account/orders,click,2024-12-17 03:38:53,desktop,Edge,instagram
SESS-008927,CUST-0439,/checkout/confirmation,remove_from_cart,2024-03-08 09:57:44,mobile,Safari,facebook
SESS-008928,,/products,search,2024-10-20 17:08:19,desktop,Chrome,email_campaign
SESS-008929,,/blog,purchase,2024-04-27 19:21:55,desktop,Chrome,
SESS-008930,CUST-0299,/returns,purchase,2024-07-03 06:15:54,mobile,Edge,google
SESS-008931,CUST-0448,/cart,begin_checkout,2024-12-06 01:08:14,desktop,Chrome,
SESS-008932,CUST-0083,/account,page_view,2024-04-26 04:48:14,desktop,Firefox,bing
SESS-008933,,/products/electronics,page_view,2024-03-14 10:05:52,tablet,Samsung Internet,tiktok
SESS-008934,,/cart,page_view,2024-09-16 01:16:58,desktop,Edge,tiktok
SESS-008935,,/blog,page_view,2024-01-27 02:34:04,tablet,Chrome,google
SESS-008936,CUST-0452,/checkout/payment,purchase,2024-08-10 07:36:03,desktop,Firefox,facebook
SESS-008937,,/returns,page_view,2024-08-21 00:27:20,mobile,Chrome,bing
SESS-008938,CUST-0413,/products/electronics,click,2024-02-18 11:26:23,mobile,Safari,direct
SESS-008939,CUST-0003,/account/wishlist,page_view,2024-09-16 09:02:23,mobile,Safari,facebook
SESS-008940,,/account/wishlist,add_to_cart,2024-01-06 05:36:55,mobile,Edge,facebook
SESS-008941,CUST-0107,/faq,page_view,2024-05-07 20:19:52,desktop,Chrome,email_campaign
SESS-008942,CUST-0012,/products/home,purchase,2024-04-24 00:34:10,bot,Bingbot,email_campaign
SESS-008943,CUST-0461,/checkout/confirmation,video_play,2024-09-29 05:10:43,desktop,Firefox,
SESS-008944,CUST-0174,/checkout/payment,remove_from_cart,2024-09-07 23:47:53,desktop,Samsung Internet,affiliate
SESS-008945,CUST-0443,/products/clothing,search,2024-05-20 13:11:51,mobile,Firefox,affiliate
SESS-008946,,/checkout,begin_checkout,2024-03-18 10:01:24,desktop,Safari,google
SESS-008947,CUST-0406,/returns,page_view,2024-10-02 20:47:36,desktop,Chrome,google
SESS-008948,,/,remove_from_cart,2024-04-30 14:45:48,mobile,Chrome,bing
SESS-008949,,/faq,page_view,2024-03-10 18:18:15,desktop,Firefox,facebook
SESS-008950,,/products,begin_checkout,2024-03-10 05:20:09,desktop,Chrome,
SESS-008951,CUST-0031,/checkout/confirmation,click,2024-07-07 08:30:37,mobile,Edge,affiliate
SESS-008952,,/checkout/confirmation,page_view,2024-01-17 10:24:58,desktop,Edge,google
SESS-008953,CUST-0127,/products/sports,video_play,2024-10-27 13:21:30,tablet,Chrome,facebook
SESS-008954,,/products,page_view,2024-01-29 14:41:32,desktop,Chrome,twitter
SESS-008955,CUST-0024,/contact,click,2024-09-04 15:47:51,desktop,Samsung Internet,instagram
SESS-008956,CUST-0333,/cart,click,2024-10-22 14:30:31,mobile,Chrome,instagram
SESS-008957,,/products/electronics,remove_from_cart,2024-04-05 14:34:48,mobile,Safari,google
SESS-008958,CUST-0056,/products,add_to_cart,2024-02-05 19:55:54,desktop,Chrome,bing
SESS-008959,CUST-0490,/checkout/confirmation,page_view,2024-01-14 08:08:29,mobile,Safari,tiktok
SESS-008960,CUST-0458,/products/home,page_view,2024-07-24 08:21:49,mobile,Firefox,twitter
SESS-008961,CUST-0483,/about,add_to_cart,2024-11-20 10:32:41,desktop,Safari,tiktok
SESS-008962,CUST-0254,/account,page_view,2024-09-05 17:15:39,mobile,Chrome,email_campaign
SESS-008963,CUST-0054,/products/books,click,2024-02-27 00:26:54,mobile,Chrome,tiktok
SESS-008964,CUST-0287,/account/wishlist,begin_checkout,2024-07-01 17:05:00,mobile,Safari,affiliate
SESS-008965,,/checkout/confirmation,search,2024-10-21 02:06:50,mobile,Safari,facebook
SESS-008966,CUST-0427,/products/sports,click,2024-09-01 06:52:45,desktop,Edge,google
SESS-008967,,/checkout/confirmation,page_view,2024-07-14 20:49:53,mobile,Chrome,instagram
SESS-008968,CUST-0196,/blog,video_play,2024-07-11 13:04:19,mobile,Chrome,
SESS-008969,CUST-0239,/account,page_view,2024-12-10 11:49:01,desktop,Firefox,google
SESS-008970,CUST-0034,/faq,scroll,2024-05-26 04:29:55,bot,Googlebot,twitter
SESS-008971,CUST-0004,/checkout/payment,page_view,2024-05-24 07:26:40,mobile,Safari,
SESS-008972,,/returns,search,2024-05-12 15:17:05,desktop,Chrome,
SESS-008973,CUST-0494,/account/wishlist,begin_checkout,2024-10-08 14:40:34,mobile,Safari,tiktok
SESS-008974,CUST-0399,/blog,page_view,2024-07-03 05:45:14,mobile,Chrome,twitter
SESS-008975,,/faq,remove_from_cart,2024-06-19 02:10:22,desktop,Chrome,twitter
SESS-008976,CUST-0204,/account/orders,remove_from_cart,2024-02-03 19:39:18,tablet,Chrome,affiliate
SESS-008977,CUST-0088,/about,click,2024-08-11 13:42:56,desktop,Edge,facebook
SESS-008978,CUST-0407,/about,video_play,2024-03-05 03:06:06,tablet,Safari,
SESS-008979,,/cart,purchase,2024-04-06 20:54:11,tablet,Safari,tiktok
SESS-008980,CUST-0147,/products/clothing,purchase,2024-07-07 15:00:51,desktop,Chrome,twitter
SESS-008981,CUST-0114,/products/clothing,add_to_cart,2024-01-24 13:42:51,desktop,Safari,google
SESS-008982,CUST-0343,/faq,page_view,2024-12-14 09:14:12,mobile,Safari,direct
SESS-008983,,/account/orders,add_to_cart,2024-08-05 12:02:10,desktop,Edge,email_campaign
SESS-008984,CUST-0191,/checkout,purchase,2024-11-07 04:21:39,mobile,Edge,instagram
SESS-008985,CUST-0420,/products/books,click,2024-02-03 20:44:53,desktop,Samsung Internet,
SESS-008986,CUST-0440,/about,click,2024-09-21 09:01:40,tablet,Chrome,tiktok
SESS-008987,CUST-0341,/products/books,purchase,2024-11-23 11:38:54,desktop,Chrome,twitter
SESS-008988,CUST-0020,/checkout/payment,remove_from_cart,2024-05-22 12:00:49,tablet,Firefox,email_campaign
SESS-008989,CUST-0347,/account/wishlist,begin_checkout,2024-06-07 16:58:59,mobile,Safari,direct
SESS-008990,,/checkout/payment,page_view,2024-07-07 23:44:53,desktop,Chrome,facebook
SESS-008991,,/products/books,purchase,2024-09-05 09:56:23,tablet,Chrome,facebook
SESS-008992,,/products/sports,add_to_cart,2024-05-10 04:29:26,desktop,Edge,
SESS-008993,CUST-0272,/products/books,page_view,2024-04-08 07:29:39,desktop,Safari,instagram
SESS-008994,CUST-0495,/about,add_to_cart,2024-06-21 23:17:50,desktop,Firefox,
SESS-008995,CUST-0231,/checkout,search,2024-10-22 01:47:52,desktop,Chrome,tiktok
SESS-008996,CUST-0496,/products/electronics,video_play,2024-12-23 13:30:40,desktop,Chrome,tiktok
SESS-008997,CUST-0178,/account/wishlist,page_view,2024-08-14 23:27:27,mobile,Chrome,
SESS-008998,CUST-0142,/account/wishlist,purchase,2024-09-07 01:06:24,mobile,Edge,google
SESS-008999,CUST-0385,/products/clothing,purchase,2024-04-29 23:09:01,desktop,Chrome,tiktok
SESS-009000,CUST-0301,/products/electronics,search,2024-07-08 17:12:25,tablet,Firefox,google
SESS-009001,,/products/home,scroll,2024-01-16 20:38:21,mobile,Samsung Internet,direct
SESS-009002,,/products/books,purchase,2024-02-29 12:55:37,mobile,Edge,email_campaign
SESS-009003,CUST-0485,/checkout/payment,remove_from_cart,2024-06-15 02:00:35,desktop,Samsung Internet,affiliate
SESS-009004,,/products/home,click,2024-11-19 04:39:11,mobile,Safari,affiliate
SESS-009005,CUST-0388,/returns,video_play,2024-03-23 03:04:17,desktop,Samsung Internet,bing
SESS-009006,,/products/home,begin_checkout,2024-05-06 15:52:00,desktop,Chrome,twitter
SESS-009007,,/account/wishlist,click,2024-10-14 17:46:07,mobile,Safari,instagram
SESS-009008,CUST-0108,/products/home,add_to_cart,2024-09-15 10:09:40,tablet,Safari,affiliate
SESS-009009,CUST-0017,/products/electronics,video_play,2024-04-28 14:50:43,desktop,Chrome,tiktok
SESS-009010,,/account,scroll,2024-03-18 11:16:39,mobile,Edge,email_campaign
SESS-009011,CUST-0280,/search,search,2024-01-03 18:48:22,mobile,Safari,email_campaign
SESS-009012,CUST-0365,/account/orders,page_view,2024-05-03 20:57:14,mobile,Chrome,bing
SESS-009013,,/checkout/payment,page_view,2024-04-30 16:41:58,desktop,Firefox,instagram
SESS-009014,,/blog,click,2024-03-03 03:12:31,tablet,Samsung Internet,direct
SESS-009015,CUST-0168,/account/orders,begin_checkout,2024-11-14 05:21:22,desktop,Safari,instagram
SESS-009016,,/products/electronics,begin_checkout,2024-07-12 01:22:15,mobile,Chrome,affiliate
SESS-009017,CUST-0293,/,scroll,2024-06-07 14:51:03,tablet,Chrome,tiktok
SESS-009018,CUST-0492,/products,page_view,2024-04-12 16:58:55,bot,Googlebot,tiktok
SESS-009019,,/faq,click,2024-08-19 08:34:39,mobile,Edge,bing
SESS-009020,CUST-0289,/account/orders,page_view,2024-06-07 02:43:30,mobile,Samsung Internet,
SESS-009021,CUST-0423,/contact,remove_from_cart,2024-10-23 12:02:57,desktop,Safari,affiliate
SESS-009022,CUST-0467,/search,click,2024-02-14 09:19:23,tablet,Edge,email_campaign
SESS-009023,CUST-0438,/products,add_to_cart,2024-04-23 06:55:34,tablet,Edge,instagram
SESS-009024,CUST-0391,/account/orders,page_view,2024-03-20 12:41:55,tablet,Edge,instagram
SESS-009025,CUST-0075,/products/sports,click,2024-09-13 21:44:03,mobile,Safari,facebook
SESS-009026,CUST-0385,/cart,page_view,2024-08-03 09:34:39,desktop,Chrome,affiliate
SESS-009027,CUST-0167,/checkout/payment,page_view,2024-06-10 22:18:51,mobile,Edge,direct
SESS-009028,,/products/books,page_view,2024-02-12 22:16:30,mobile,Safari,tiktok
SESS-009029,CUST-0031,/blog,add_to_cart,2030-09-17 12:00:00,mobile,Safari,tiktok
SESS-009030,,/products/electronics,video_play,2024-09-04 06:44:49,desktop,Safari,email_campaign
SESS-009031,CUST-0048,/account/orders,purchase,2024-05-11 05:22:38,bot,Bingbot,tiktok
SESS-009032,,/products/home,add_to_cart,2024-11-23 01:49:33,desktop,Samsung Internet,twitter
SESS-009033,CUST-0319,/checkout,click,2024-08-16 01:02:10,mobile,Edge,direct
SESS-009034,CUST-0116,/account/orders,page_view,2024-08-01 21:10:15,mobile,Safari,email_campaign
SESS-009035,CUST-0212,/about,click,2024-05-22 13:40:08,desktop,Chrome,affiliate
SESS-009036,CUST-0367,/products/sports,scroll,2024-08-27 07:35:44,mobile,Chrome,google
SESS-009037,,/products/electronics,video_play,2024-03-28 07:03:04,bot,Python-urllib,facebook
SESS-009038,CUST-0258,/checkout/confirmation,add_to_cart,2024-11-29 07:51:01,mobile,Chrome,
SESS-009039,CUST-0483,/contact,page_view,2024-01-14 17:05:21,mobile,Chrome,
SESS-009040,CUST-0495,/products/electronics,page_view,2024-03-04 00:02:35,mobile,Chrome,instagram
SESS-009041,CUST-0058,/account/wishlist,add_to_cart,2024-08-19 09:16:33,mobile,Safari,instagram
SESS-009042,,/products/books,search,2024-06-27 17:39:00,bot,AhrefsBot,direct
SESS-009043,CUST-0231,/about,click,2024-02-25 11:32:41,mobile,Chrome,direct
SESS-009044,,/account/wishlist,page_view,2024-08-24 06:00:35,desktop,Chrome,facebook
SESS-009045,CUST-0131,/checkout/payment,scroll,2024-01-18 11:51:00,desktop,Chrome,tiktok
SESS-009046,CUST-0413,/cart,video_play,2024-08-13 09:16:59,mobile,Safari,affiliate
SESS-009047,CUST-0471,/blog,search,2024-11-16 17:59:17,mobile,Chrome,google
SESS-009048,,/faq,search,2024-03-12 16:41:50,tablet,Safari,instagram
SESS-009049,,/cart,begin_checkout,2024-06-05 04:55:49,desktop,Safari,instagram
SESS-009050,CUST-0212,/products/clothing,page_view,2024-07-24 04:27:15,desktop,Safari,bing
SESS-009051,CUST-0340,/products/electronics,remove_from_cart,2024-09-20 23:37:34,tablet,Chrome,google
SESS-009052,CUST-0302,/products/home,purchase,2024-12-08 18:19:12,mobile,Firefox,tiktok
SESS-009053,CUST-0317,/checkout/confirmation,page_view,2024-02-12 23:17:12,desktop,Safari,email_campaign
SESS-009054,CUST-0209,/faq,add_to_cart,2024-03-14 12:59:42,mobile,Edge,facebook
SESS-009055,CUST-0376,/cart,video_play,2024-11-02 06:03:09,tablet,Samsung Internet,tiktok
SESS-009056,CUST-0430,/cart,page_view,2024-08-25 10:24:14,mobile,Chrome,twitter
SESS-009057,CUST-0344,/products/books,remove_from_cart,2024-05-14 07:04:24,desktop,Edge,email_campaign
SESS-009058,CUST-0261,/products/clothing,add_to_cart,2024-08-05 20:34:35,mobile,Safari,twitter
SESS-009059,,/contact,click,2024-04-11 16:58:55,mobile,Firefox,facebook
SESS-009060,CUST-0095,/products/electronics,begin_checkout,2024-03-06 15:19:52,bot,Bingbot,tiktok
SESS-009061,CUST-0459,/faq,page_view,2024-10-28 10:32:40,mobile,Safari,email_campaign
SESS-009062,CUST-0207,/faq,page_view,2024-05-08 18:57:17,desktop,Edge,instagram
SESS-009063,,/checkout,remove_from_cart,2024-06-26 09:54:23,mobile,Chrome,google
SESS-009064,CUST-0148,/products,add_to_cart,2024-12-26 00:00:38,mobile,Safari,email_campaign
SESS-009065,CUST-0417,/products/home,page_view,2024-03-03 16:17:36,tablet,Samsung Internet,google
SESS-009066,CUST-0448,/blog,remove_from_cart,2024-02-03 03:16:51,tablet,Chrome,
SESS-009067,,/contact,click,2024-11-23 13:58:34,desktop,Firefox,
SESS-009068,CUST-0387,/account/wishlist,search,2024-11-03 18:47:44,mobile,Safari,email_campaign
SESS-009069,CUST-0461,/,purchase,2024-08-08 08:31:37,desktop,Chrome,tiktok
SESS-009070,,/products,begin_checkout,2024-01-14 11:04:46,desktop,Chrome,tiktok
SESS-009071,CUST-0093,/blog,page_view,2024-06-01 08:05:31,desktop,Samsung Internet,twitter
SESS-009072,CUST-0351,/products/home,click,2024-07-12 16:26:03,desktop,Chrome,instagram
SESS-009073,,/contact,search,2024-05-04 23:40:05,mobile,Safari,instagram
SESS-009074,,/account/orders,page_view,2024-05-15 17:36:58,desktop,Safari,google
SESS-009075,CUST-0446,/faq,page_view,2024-04-16 01:06:03,tablet,Firefox,facebook
SESS-009076,CUST-0370,/account,scroll,2024-09-06 13:45:54,mobile,Safari,
SESS-009077,CUST-0325,/search,begin_checkout,2024-06-14 06:30:09,mobile,Edge,affiliate
SESS-009078,CUST-0187,/checkout/confirmation,page_view,2024-05-22 09:28:16,mobile,Samsung Internet,
SESS-009079,,/account/wishlist,click,2024-04-21 06:53:46,tablet,Chrome,direct
SESS-009080,CUST-0329,/about,page_view,2024-10-09 05:32:01,tablet,Samsung Internet,facebook
SESS-009081,CUST-0285,/faq,page_view,2024-01-28 11:34:16,tablet,Edge,instagram
SESS-009082,CUST-0392,/checkout,search,2024-12-02 04:31:41,mobile,Samsung Internet,email_campaign
SESS-009083,CUST-0055,/account,page_view,2024-03-20 14:22:11,desktop,Edge,twitter
SESS-009084,,/checkout/confirmation,page_view,2024-02-28 03:42:40,mobile,Chrome,email_campaign
SESS-009085,CUST-0003,/checkout/payment,begin_checkout,2024-10-03 01:11:34,desktop,Chrome,instagram
SESS-009086,,/account,search,2024-06-03 06:05:35,desktop,Firefox,facebook
SESS-009087,CUST-0366,/blog,add_to_cart,2024-10-21 19:10:46,tablet,Firefox,facebook
SESS-009088,,/blog,remove_from_cart,2024-05-16 03:34:31,desktop,Safari,instagram
SESS-009089,CUST-0206,/checkout/payment,video_play,2024-09-02 13:50:31,tablet,Edge,facebook
SESS-009090,CUST-0118,/search,search,2024-07-27 13:14:29,tablet,Samsung Internet,
SESS-009091,CUST-0409,/search,begin_checkout,2024-10-01 07:12:17,desktop,Chrome,direct
SESS-009092,CUST-0302,/products/clothing,click,2024-03-02 00:50:34,mobile,Samsung Internet,
SESS-009093,CUST-0303,/search,page_view,2024-07-26 16:21:28,mobile,Firefox,direct
SESS-009094,,/cart,click,2024-07-27 17:57:19,tablet,Chrome,twitter
SESS-009095,,/checkout/payment,page_view,2024-01-16 07:47:38,mobile,Firefox,
SESS-009096,CUST-0035,/,begin_checkout,2024-11-23 06:08:47,mobile,Safari,twitter
SESS-009097,,/account,page_view,2024-07-20 02:48:51,mobile,Samsung Internet,facebook
SESS-009098,CUST-0406,/products/sports,click,2024-08-01 06:01:58,mobile,Edge,tiktok
SESS-009099,CUST-0143,/search,video_play,2024-05-28 17:35:49,mobile,Chrome,affiliate
SESS-009100,,/products/electronics,click,2024-10-18 16:41:43,desktop,Edge,direct
SESS-009101,,/blog,page_view,2024-02-17 11:16:53,desktop,Safari,bing
SESS-009102,,/checkout,add_to_cart,2024-03-23 04:16:05,desktop,Edge,email_campaign
SESS-009103,,/account,remove_from_cart,2024-06-03 13:54:48,mobile,Chrome,
SESS-009104,,/,purchase,2024-07-17 08:35:22,tablet,Edge,tiktok
SESS-009105,CUST-0188,/account/wishlist,search,2024-11-25 11:24:35,bot,Bingbot,email_campaign
SESS-009106,CUST-0280,/contact,purchase,2024-03-20 21:35:35,desktop,Edge,twitter
SESS-009107,CUST-0482,/account/wishlist,add_to_cart,2024-02-20 22:33:54,mobile,Firefox,facebook
SESS-009108,CUST-0292,/cart,add_to_cart,2024-07-19 08:50:46,tablet,Chrome,affiliate
SESS-009109,CUST-0277,/products/clothing,remove_from_cart,2024-07-31 23:49:43,mobile,Firefox,direct
SESS-009110,CUST-0235,/blog,click,2024-02-02 16:54:16,mobile,Safari,tiktok
SESS-009111,,/products/books,page_view,2024-07-26 20:02:36,tablet,Chrome,facebook
SESS-009112,CUST-0090,/faq,begin_checkout,2024-01-19 06:28:56,mobile,Safari,instagram
SESS-009113,,/products/sports,remove_from_cart,2024-03-22 08:54:43,mobile,Safari,affiliate
SESS-009114,CUST-0050,/blog,search,2024-07-08 09:00:51,mobile,Chrome,instagram
SESS-009115,CUST-0263,/cart,scroll,2024-03-19 01:41:24,desktop,Chrome,instagram
SESS-009116,CUST-0332,/products,click,2024-11-14 23:54:35,mobile,Safari,tiktok
SESS-009117,CUST-0374,/,begin_checkout,2024-12-09 08:05:00,tablet,Chrome,google
SESS-009118,CUST-0249,/products/electronics,add_to_cart,2024-07-23 12:19:56,tablet,Safari,
SESS-009119,CUST-0001,/blog,page_view,2024-01-18 02:03:37,desktop,Samsung Internet,bing
SESS-009120,CUST-0238,/checkout/confirmation,purchase,2024-09-09 21:31:30,tablet,Chrome,affiliate
SESS-009121,,/checkout/payment,search,2024-01-21 03:15:22,mobile,Samsung Internet,twitter
SESS-009122,CUST-0393,/account/orders,click,2024-02-01 04:10:19,mobile,Firefox,bing
SESS-009123,,/account/orders,scroll,2024-12-17 15:12:21,desktop,Safari,twitter
SESS-009124,CUST-0005,/products/books,page_view,2024-09-16 11:49:04,mobile,Edge,direct
SESS-009125,,/account,purchase,2024-10-26 08:37:49,mobile,Chrome,facebook
SESS-009126,CUST-0086,/,click,2024-05-14 12:17:55,mobile,Edge,bing
SESS-009127,,/account,add_to_cart,2024-02-17 15:30:43,desktop,Chrome,affiliate
SESS-009128,CUST-0219,/returns,video_play,2024-05-03 11:46:24,desktop,Safari,instagram
SESS-009129,,/account/wishlist,page_view,2024-12-05 08:14:20,mobile,Chrome,
SESS-009130,,/contact,purchase,2024-12-06 00:59:23,mobile,Chrome,instagram
SESS-009131,CUST-0141,/,scroll,2024-01-22 17:20:12,desktop,Safari,affiliate
SESS-009132,CUST-0193,/products/electronics,add_to_cart,2024-04-08 04:05:05,desktop,Safari,twitter
SESS-009133,CUST-0138,/account/wishlist,search,2024-10-25 21:03:03,tablet,Safari,tiktok
SESS-009134,CUST-0063,/returns,add_to_cart,2024-10-02 21:36:06,mobile,Chrome,instagram
SESS-009135,,/products,page_view,2024-10-16 00:52:27,tablet,Chrome,google
SESS-009136,CUST-0056,/search,page_view,2024-06-16 01:49:51,mobile,Firefox,bing
SESS-009137,CUST-0407,/checkout/payment,video_play,2024-01-30 07:11:05,desktop,Edge,direct
SESS-009138,CUST-0344,/contact,click,2024-06-13 09:53:40,desktop,Edge,twitter
SESS-009139,,/products/electronics,page_view,2024-07-13 06:58:50,desktop,Chrome,instagram
SESS-009140,CUST-0038,/checkout,page_view,2024-11-03 07:30:47,tablet,Chrome,instagram
SESS-009141,CUST-0127,/products/books,page_view,2024-04-05 16:20:35,mobile,Chrome,affiliate
SESS-009142,CUST-0133,/products,video_play,2024-06-10 03:19:35,mobile,Edge,email_campaign
SESS-009143,CUST-0076,/contact,remove_from_cart,2024-06-30 18:32:48,tablet,Safari,email_campaign
SESS-009144,CUST-0427,/products/home,page_view,2024-01-27 22:18:02,desktop,Safari,bing
SESS-009145,CUST-0255,/about,page_view,2024-08-17 14:03:47,bot,SemrushBot,instagram
SESS-009146,,/products/home,add_to_cart,2024-03-08 11:29:32,desktop,Safari,twitter
SESS-009147,CUST-0196,/about,search,2024-06-23 13:37:08,desktop,Safari,instagram
SESS-009148,,/products/books,click,2024-03-16 17:32:27,mobile,Safari,affiliate
SESS-009149,,/account,begin_checkout,2024-06-23 19:02:35,tablet,Safari,instagram
SESS-009150,CUST-0057,/search,click,2024-07-31 18:27:35,desktop,Safari,bing
SESS-009151,CUST-0016,/account/wishlist,click,2024-07-31 11:51:28,mobile,Safari,tiktok
SESS-009152,CUST-0420,/search,page_view,2024-10-26 13:58:21,mobile,Firefox,direct
SESS-009153,CUST-0241,/,scroll,2024-06-25 21:13:52,desktop,Chrome,email_campaign
SESS-009154,,/products/books,search,2024-12-24 12:04:32,mobile,Edge,facebook
SESS-009155,CUST-0491,/checkout/confirmation,purchase,2024-12-02 23:49:38,desktop,Chrome,
SESS-009156,,/products/books,purchase,2024-10-11 10:21:29,mobile,Safari,direct
SESS-009157,CUST-0331,/products,click,2024-08-24 17:30:08,desktop,Chrome,google
SESS-009158,CUST-0421,/checkout/confirmation,page_view,2024-10-24 22:44:12,desktop,Chrome,direct
SESS-009159,,/products/books,remove_from_cart,2024-08-15 02:09:15,mobile,Chrome,facebook
SESS-009160,CUST-0400,/products/sports,begin_checkout,2024-10-29 10:06:30,tablet,Chrome,instagram
SESS-009161,CUST-0424,/account/orders,page_view,2024-08-24 16:40:51,mobile,Chrome,bing
SESS-009162,CUST-0384,/checkout/payment,purchase,2030-06-04 12:00:00,desktop,Firefox,instagram
SESS-009163,CUST-0135,/faq,page_view,2024-05-04 12:11:20,mobile,Safari,email_campaign
SESS-009164,,/checkout/payment,page_view,2024-07-18 06:01:07,mobile,Firefox,google
SESS-009165,CUST-0074,/account/wishlist,video_play,2024-06-20 07:35:02,mobile,Chrome,twitter
SESS-009166,CUST-0104,/checkout,page_view,2024-06-18 22:17:24,bot,Python-urllib,direct
SESS-009167,CUST-0431,/account/wishlist,page_view,2024-04-03 12:13:43,mobile,Safari,google
SESS-009168,CUST-0157,/products/home,click,2024-11-26 13:52:28,desktop,Safari,google
SESS-009169,CUST-0111,/products/sports,add_to_cart,2024-11-23 09:37:56,mobile,Firefox,instagram
SESS-009170,CUST-0148,/faq,page_view,2024-03-02 15:49:45,tablet,Edge,tiktok
SESS-009171,CUST-0028,/products/sports,page_view,2024-06-02 10:25:37,mobile,Edge,bing
SESS-009172,CUST-0423,/search,purchase,2024-03-19 12:37:59,mobile,Chrome,instagram
SESS-009173,,/account/orders,page_view,2024-10-01 02:10:37,tablet,Safari,email_campaign
SESS-009174,CUST-0227,/returns,search,2024-09-22 12:03:44,desktop,Samsung Internet,bing
SESS-009175,CUST-0494,/returns,page_view,2024-12-29 07:18:08,desktop,Safari,affiliate
SESS-009176,CUST-0124,/,page_view,2024-05-13 02:58:00,desktop,Safari,google
SESS-009177,CUST-0065,/blog,click,2024-11-24 09:55:50,tablet,Chrome,email_campaign
SESS-009178,,/search,video_play,2024-01-08 16:44:09,desktop,Chrome,twitter
SESS-009179,CUST-0067,/returns,search,2024-11-08 17:27:15,desktop,Safari,
SESS-009180,CUST-0147,/,begin_checkout,2024-01-18 10:19:31,mobile,Chrome,bing
SESS-009181,CUST-0269,/cart,click,2024-07-17 11:38:07,mobile,Safari,bing
SESS-009182,CUST-0116,/products/clothing,search,2024-09-24 06:35:25,desktop,Samsung Internet,direct
