order_item_id,order_id,product_id,quantity,unit_price,discount_pct
OI-004782,ORD-00119,PROD-0145,2,141.68,0
OI-004783,ORD-00119,PROD-0026,1,14.27,0
OI-004784,ORD-02764,PROD-0018,1,295.37,0
OI-004785,ORD-02764,PROD-0109,3,117.88,0
OI-004786,ORD-02764,PROD-0041,2,42.95,5
OI-004787,ORD-02878,PROD-0037,1,486.08,0
OI-004788,ORD-02878,PROD-0095,2,77.8,0
OI-004789,ORD-00130,PROD-0090,1,46.81,20
OI-004790,ORD-00130,PROD-0124,2,16.75,0
OI-004791,ORD-00130,PROD-0111,1,364.85,0
OI-004792,ORD-01679,PROD-0114,2,197.87,0
OI-004793,ORD-02508,PROD-0057,1,47.34,0
OI-004794,ORD-02908,PROD-0138,1,167.8,0
OI-004795,ORD-02908,PROD-0083,2,176.32,0
OI-004796,ORD-00094,PROD-0088,2,51.76,0
OI-004797,ORD-00094,PROD-0022,1,144.86,0
OI-004798,ORD-00094,PROD-0031,1,789.59,0
OI-004799,ORD-00094,PROD-0098,5,35.07,0
OI-004800,ORD-01399,PROD-0020,1,438.82,10
OI-004801,ORD-00862,PROD-0049,1,253.57,0
OI-004802,ORD-02164,PROD-0016,1,948.96,5
OI-004803,ORD-02164,PROD-0102,1,602.44,0
OI-004804,ORD-02164,PROD-0061,3,124.42,0
OI-004805,ORD-02164,PROD-0118,2,206.38,10
OI-004806,ORD-01938,PROD-0016,1,887.6,5
OI-004807,ORD-01938,PROD-0041,3,40.19,15
OI-004808,ORD-01938,PROD-0005,1,24.84,0
OI-004809,ORD-01938,PROD-0044,1,392.79,10
OI-004810,ORD-01938,PROD-0134,3,31.3,5
OI-004811,ORD-01105,PROD-0062,1,240.29,30
OI-004812,ORD-01105,PROD-0005,1,24.51,0
OI-004813,ORD-01105,PROD-0041,2,44.33,10
OI-004814,ORD-01521,PROD-0044,2,386.69,25
OI-004815,ORD-01521,PROD-0019,3,306.14,0
OI-004816,ORD-01832,PROD-0063,5,97.08,25
OI-004817,ORD-02708,PROD-0082,1,16.12,20
OI-004818,ORD-02708,PROD-0146,3,632.54,5
OI-004819,ORD-00881,PROD-0058,3,45.09,0
OI-004820,ORD-01031,PROD-0119,1,285.38,-11
OI-004821,ORD-01031,PROD-0082,1,16.72,0
OI-004822,ORD-01031,PROD-0040,1,40.5,0
OI-004823,ORD-01080,PROD-0143,2,41.9,0
OI-004824,ORD-01080,PROD-0063,10,105.54,0
OI-004825,ORD-01080,PROD-0090,1,42.79,0
OI-004826,ORD-01080,PROD-0099,3,887.05,0
OI-004827,ORD-01080,PROD-0054,2,34.14,0
OI-004828,ORD-02317,PROD-0091,1,427.47,0
OI-004829,ORD-02292,PROD-0112,2,160.66,30
OI-004830,ORD-02292,PROD-0028,1,260.18,0
OI-004831,ORD-00089,PROD-0030,2,436.52,0
OI-004832,ORD-00089,PROD-0072,1,180.42,5
OI-004833,ORD-00089,PROD-0066,4,94.73,0
OI-004834,ORD-00967,PROD-0060,2,59.95,0
OI-004835,ORD-00967,PROD-0043,1,160.7,0
OI-004836,ORD-00805,PROD-0086,2,89.12,5
OI-004837,ORD-02124,PROD-0138,1,189.59,0
OI-004838,ORD-02124,PROD-0128,1,28.04,0
OI-004839,ORD-02124,PROD-0032,0,461.35,15
OI-004840,ORD-02124,PROD-0034,1,68.53,0
OI-004841,ORD-02628,PROD-0097,1,147.74,0
OI-004842,ORD-02628,PROD-0120,3,853.12,0
OI-004843,ORD-01923,PROD-0003,1,73.56,20
OI-004844,ORD-01923,PROD-0143,2,48.67,0
OI-004845,ORD-01923,PROD-0093,2,173.38,0
OI-004846,ORD-01949,PROD-0048,1,85.12,20
OI-004847,ORD-01949,PROD-0134,1,34.65,0
OI-004848,ORD-01891,PROD-0051,1,25.74,0
OI-004849,ORD-01891,PROD-0091,2,475.57,0
OI-004850,ORD-01891,PROD-0049,3,240.58,10
OI-004851,ORD-01075,PROD-0002,1,121.3,10
OI-004852,ORD-01075,PROD-0131,1,59.88,0
OI-004853,ORD-01075,PROD-0079,4,44.13,15
OI-004854,ORD-01075,PROD-0091,2,430.39,0
OI-004855,ORD-02121,PROD-0057,4,48.97,0
OI-004856,ORD-01225,PROD-0098,2,30.63,0
OI-004857,ORD-01605,PROD-0020,1,410.06,15
OI-004858,ORD-02524,PROD-0022,3,138.8,10
OI-004859,ORD-02524,PROD-0087,2,214.4,20
OI-004860,ORD-01344,PROD-0057,2,46.86,0
OI-004861,ORD-01344,PROD-0035,10,95.25,0
OI-004862,ORD-01344,PROD-0069,3,9.06,15
OI-004863,ORD-01344,PROD-0093,5,164.56,15
OI-004864,ORD-00452,PROD-0016,1,943.66,15
OI-004865,ORD-02185,PROD-0100,1,25.31,20
OI-004866,ORD-02185,PROD-0052,1,13.7,0
OI-004867,ORD-02185,PROD-0127,2,814.69,0
OI-004868,ORD-01979,PROD-0006,1,30.76,0
OI-004869,ORD-00184,PROD-0119,1,272.82,0
OI-004870,ORD-00184,PROD-0060,1,61.74,0
OI-004871,ORD-01787,PROD-0052,2,13.7,15
OI-004872,ORD-01787,PROD-0118,2,178.59,10
OI-004873,ORD-01787,PROD-0059,1,151.67,0
OI-004874,ORD-02004,PROD-0018,3,304.73,0
OI-004875,ORD-02535,PROD-0045,5,54.54,10
OI-004876,ORD-02535,PROD-0091,1,418.72,0
OI-004877,ORD-02535,PROD-0131,2,51.78,25
OI-004878,ORD-00087,PROD-0103,1,517.05,0
OI-004879,ORD-00087,PROD-0086,2,88.47,0
OI-004880,ORD-00087,PROD-0046,1,175.2,0
OI-004881,ORD-00364,PROD-0005,1,24.78,0
OI-004882,ORD-00219,PROD-0083,1,179.87,10
OI-004883,ORD-00286,PROD-0025,1,181.48,15
OI-004884,ORD-01162,PROD-0138,0,182.73,0
OI-004885,ORD-01162,PROD-0089,1,283.35,0
OI-004886,ORD-01162,PROD-0139,2,126.6,0
OI-004887,ORD-02736,PROD-0117,2,40.65,5
OI-004888,ORD-00601,PROD-0098,1,31.84,0
OI-004889,ORD-00601,PROD-0081,3,179.86,0
OI-004890,ORD-00601,PROD-0016,1,984.69,20
OI-004891,ORD-00601,PROD-0057,3,41.49,0
OI-004892,ORD-02434,PROD-0055,3,26.08,10
OI-004893,ORD-02434,PROD-0147,1,19.16,20
OI-004894,ORD-02434,PROD-0058,1,53.49,0
OI-004895,ORD-00457,PROD-0002,3,101.66,0
OI-004896,ORD-02626,PROD-0145,3,138.35,0
OI-004897,ORD-01944,PROD-0105,1,224.54,0
OI-004898,ORD-01944,PROD-0097,1,131.14,0
OI-004899,ORD-01944,PROD-0029,1,31.93,0
OI-004900,ORD-00806,PROD-0078,1,113.47,0
OI-004901,ORD-00806,PROD-0083,1,169.09,15
OI-004902,ORD-00806,PROD-0129,2,97.76,20
OI-004903,ORD-01990,PROD-0114,4,200.01,5
OI-004904,ORD-01990,PROD-0004,1,230.62,15
OI-004905,ORD-01990,PROD-0095,1,82.47,0
OI-004906,ORD-01990,PROD-0051,1,23.15,0
OI-004907,ORD-00560,PROD-0008,1,233.89,0
OI-004908,ORD-00560,PROD-0082,3,16.42,0
OI-004909,ORD-00560,PROD-0031,3,850.02,0
OI-004910,ORD-00560,PROD-0041,0,37.85,30
OI-004911,ORD-00560,PROD-0106,1,28.24,25
OI-004912,ORD-02313,PROD-0074,1,112.11,0
OI-004913,ORD-02331,PROD-0131,1,57.08,5
OI-004914,ORD-02331,PROD-0007,1,336.65,0
OI-004915,ORD-02331,PROD-0060,10,53.37,0
OI-004916,ORD-00153,PROD-0038,2,278.11,0
OI-004917,ORD-00153,PROD-0106,1,30.36,25
OI-004918,ORD-00153,PROD-0137,1,140.21,0
OI-004919,ORD-02299,PROD-0009,10,173.52,15
OI-004920,ORD-01615,PROD-0073,1,218.15,0
OI-004921,ORD-01092,PROD-0134,1,30.28,15
OI-004922,ORD-01092,PROD-0018,1,284.78,25
OI-004923,ORD-01092,PROD-0022,1,136.75,15
OI-004924,ORD-02932,PROD-0030,1,405.36,0
OI-004925,ORD-02932,PROD-0102,1,571.03,0
OI-004926,ORD-02932,PROD-0067,1,230.56,0
OI-004927,ORD-02954,PROD-0124,4,18.25,5
OI-004928,ORD-02954,PROD-0020,1,421.95,0
OI-004929,ORD-02954,PROD-0047,2,457.75,5
OI-004930,ORD-02954,PROD-0084,1,447.3,0
OI-004931,ORD-01914,PROD-0147,1,17.16,20
OI-004932,ORD-01617,PROD-0068,1,25.68,0
OI-004933,ORD-01617,PROD-0061,2,128.3,0
OI-004934,ORD-01194,PROD-0034,1,65.18,20
OI-004935,ORD-01194,PROD-0090,1,44.72,15
OI-004936,ORD-00828,PROD-0038,1,308.4,0
OI-004937,ORD-02649,PROD-0022,1,156.79,0
OI-004938,ORD-02649,PROD-0062,1,231.32,0
OI-004939,ORD-02649,PROD-0124,1,15.99,20
OI-004940,ORD-01769,PROD-0138,1,180.42,0
OI-004941,ORD-01769,PROD-0113,5,76.68,10
OI-004942,ORD-01769,PROD-0123,2,46.07,0
OI-004943,ORD-01769,PROD-0131,1,56.01,0
OI-004944,ORD-02471,PROD-0091,2,452.84,5
OI-004945,ORD-02471,PROD-0042,2,183.49,0
OI-004946,ORD-02887,PROD-0132,1,329.66,0
OI-004947,ORD-02857,PROD-0140,2,183.63,0
OI-004948,ORD-02116,PROD-0119,2,289.49,0
OI-004949,ORD-02554,PROD-0021,1,151.33,0
OI-004950,ORD-02554,PROD-0014,3,14.19,0
OI-004951,ORD-02554,PROD-0066,1,101.42,0
OI-004952,ORD-01670,PROD-0135,2,22.13,0
OI-004953,ORD-00579,PROD-0070,2,335.41,0
OI-004954,ORD-02760,PROD-0075,1,35.0,0
OI-004955,ORD-02760,PROD-0114,5,186.66,0
OI-004956,ORD-00424,PROD-0139,10,115.7,0
OI-004957,ORD-01288,PROD-0133,1,564.63,0
OI-004958,ORD-01288,PROD-0088,1,49.45,-16
OI-004959,ORD-01288,PROD-0097,2,146.13,0
OI-004960,ORD-01288,PROD-0046,3,160.03,0
OI-004961,ORD-01288,PROD-0003,4,67.15,10
OI-004962,ORD-00121,PROD-0046,1,161.46,0
OI-004963,ORD-00121,PROD-0003,2,75.38,0
OI-004964,ORD-01055,PROD-0080,1,339.7,10
OI-004965,ORD-01055,PROD-0117,2,44.64,30
OI-004966,ORD-00724,PROD-0058,1,53.08,5
OI-004967,ORD-02696,PROD-0139,1,118.36,5
OI-004968,ORD-02696,PROD-0133,2,588.48,0
OI-004969,ORD-01583,PROD-0079,1,43.04,0
OI-004970,ORD-01583,PROD-0032,1,414.15,10
OI-004971,ORD-01583,PROD-0080,1,391.46,-10
OI-004972,ORD-01583,PROD-0036,1,893.58,0
OI-004973,ORD-01583,PROD-0063,3,96.06,20
OI-004974,ORD-00006,PROD-0070,2,302.67,10
OI-004975,ORD-00006,PROD-0038,1,261.45,0
OI-004976,ORD-00006,PROD-0118,2,176.23,0
OI-004977,ORD-01441,PROD-0066,1,93.12,25
OI-004978,ORD-00358,PROD-0135,1,20.05,20
OI-004979,ORD-01126,PROD-0043,2,177.21,0
OI-004980,ORD-00227,PROD-0084,1,434.38,0
OI-004981,ORD-00227,PROD-0036,1,888.34,20
OI-004982,ORD-00857,PROD-0028,3,312.96,5
OI-004983,ORD-01879,PROD-0012,1,320.96,5
OI-004984,ORD-01879,PROD-0059,4,156.17,0
OI-004985,ORD-00907,PROD-0134,3,33.82,20
OI-004986,ORD-01945,PROD-0056,1,157.06,10
OI-004987,ORD-01945,PROD-0088,1,52.33,0
OI-004988,ORD-02608,PROD-0071,1,451.77,0
OI-004989,ORD-02771,PROD-0113,1,70.6,0
OI-004990,ORD-00176,PROD-0121,3,7.12,0
OI-004991,ORD-00176,PROD-0039,1,476.41,0
OI-004992,ORD-02150,PROD-0079,1,39.17,25
OI-004993,ORD-02150,PROD-0071,1,478.73,0
OI-004994,ORD-01241,PROD-0145,1,145.08,0
OI-004995,ORD-01241,PROD-0032,4,467.18,0
OI-004996,ORD-02844,PROD-0062,1,263.28,15
OI-004997,ORD-02844,PROD-0059,5,154.88,0
OI-004998,ORD-01668,PROD-0060,1,55.67,15
OI-004999,ORD-01015,PROD-0135,1,20.06,10
OI-005000,ORD-02665,PROD-0079,2,44.74,0
OI-005001,ORD-02854,PROD-0059,2,151.31,0
OI-005002,ORD-00773,PROD-0001,2,30.0,10
OI-005003,ORD-01651,PROD-0141,2,32.25,0
OI-005004,ORD-01524,PROD-0125,1,215.59,0
OI-005005,ORD-02186,PROD-0144,3,10.57,0
OI-005006,ORD-00814,PROD-0016,1,847.93,0
OI-005007,ORD-00885,PROD-0083,3,182.98,0
OI-005008,ORD-02180,PROD-0002,3,122.72,0
OI-005009,ORD-02180,PROD-0018,1,313.86,20
OI-005010,ORD-00941,PROD-0106,2,27.9,0
OI-005011,ORD-00941,PROD-0052,1,12.13,0
OI-005012,ORD-00941,PROD-0145,1,133.5,0
OI-005013,ORD-00941,PROD-0036,2,999.9,10
OI-005014,ORD-01535,PROD-0086,1,88.57,15
OI-005015,ORD-02437,PROD-0040,2,38.51,0
OI-005016,ORD-02151,PROD-0127,1,908.38,25
OI-005017,ORD-01975,PROD-0022,2,136.49,0
OI-005018,ORD-01975,PROD-0149,1,47.09,15
OI-005019,ORD-00134,PROD-0130,2,77.9,30
OI-005020,ORD-00134,PROD-0058,2,48.21,0
OI-005021,ORD-00134,PROD-0085,3,57.38,0
OI-005022,ORD-00134,PROD-0078,2,116.07,15
OI-005023,ORD-02856,PROD-0137,3,157.6,30
OI-005024,ORD-02856,PROD-0111,1,397.47,0
OI-005025,ORD-01146,PROD-0035,2,90.31,15
OI-005026,ORD-01432,PROD-0048,3,86.13,10
OI-005027,ORD-01807,PROD-0002,5,102.27,0
OI-005028,ORD-00971,PROD-0120,3,800.85,0
OI-005029,ORD-00111,PROD-0071,1,467.7,0
OI-005030,ORD-01364,PROD-0148,3,176.66,15
OI-005031,ORD-01060,PROD-0006,1,33.54,10
OI-005032,ORD-00930,PROD-0005,2,24.12,15
OI-005033,ORD-01290,PROD-0059,1,142.24,0
OI-005034,ORD-01290,PROD-0150,1,344.97,5
OI-005035,ORD-01632,PROD-0103,1,482.14,25
OI-005036,ORD-02148,PROD-0114,1,212.44,0
OI-005037,ORD-02148,PROD-0043,1,177.51,15
OI-005038,ORD-01118,PROD-0035,2,85.71,0
OI-005039,ORD-02599,PROD-0043,2,177.7,0
OI-005040,ORD-00023,PROD-0098,2,32.41,0
OI-005041,ORD-00695,PROD-0081,3,166.11,0
OI-005042,ORD-00695,PROD-0086,1,88.08,0
OI-005043,ORD-00695,PROD-0095,2,77.86,0
OI-005044,ORD-02837,PROD-0130,1,76.77,25
OI-005045,ORD-01814,PROD-0012,1,300.84,25
OI-005046,ORD-01814,PROD-0005,4,25.78,0
OI-005047,ORD-00989,PROD-0025,1,185.11,30
OI-005048,ORD-01494,PROD-0072,2,194.47,0
OI-005049,ORD-02539,PROD-0011,1,6.05,15
OI-005050,ORD-01038,PROD-0051,2,25.77,0
OI-005051,ORD-00532,PROD-0368,1,119.25,0
OI-005052,ORD-00148,PROD-0066,4,88.73,0
OI-005053,ORD-00148,PROD-0030,3,432.46,0
OI-005054,ORD-00148,PROD-0111,2,358.8,15
OI-005055,ORD-00148,PROD-0082,2,15.03,0
OI-005056,ORD-00148,PROD-0052,2,13.65,5
OI-005057,ORD-01310,PROD-0074,2,113.4,0
OI-005058,ORD-01310,PROD-0095,1,70.21,0
OI-005059,ORD-01036,PROD-0139,1,131.21,-12
OI-005060,ORD-01816,PROD-0127,3,828.85,0
OI-005061,ORD-01127,PROD-0135,2,22.84,5
OI-005062,ORD-00978,PROD-0027,3,430.21,0
OI-005063,ORD-01449,PROD-0035,1,89.69,0
OI-005064,ORD-01429,PROD-0136,2,672.35,20
OI-005065,ORD-01429,PROD-0021,1,157.42,0
OI-005066,ORD-00321,PROD-0108,1,270.61,0
OI-005067,ORD-00321,PROD-0131,1,53.08,25
OI-005068,ORD-00321,PROD-0075,2,35.81,0
OI-005069,ORD-01813,PROD-0013,2,47.88,0
OI-005070,ORD-01086,PROD-0003,4,75.82,0
OI-005071,ORD-01086,PROD-0123,3,43.89,0
OI-005072,ORD-01086,PROD-0115,2,236.95,25
OI-005073,ORD-01063,PROD-0037,1,455.48,0
OI-005074,ORD-01578,PROD-0094,1,78.17,0
OI-005075,ORD-01587,PROD-0090,0,45.69,20
OI-005076,ORD-01587,PROD-0057,1,46.54,0
OI-005077,ORD-01821,PROD-0084,3,433.27,10
OI-005078,ORD-02123,PROD-0288,3,125.17,5
OI-005079,ORD-02123,PROD-0115,3,206.49,0
OI-005080,ORD-02123,PROD-0022,2,134.49,0
OI-005081,ORD-01372,PROD-0079,1,44.21,0
OI-005082,ORD-01372,PROD-0086,1,90.48,10
OI-005083,ORD-01081,PROD-0102,1,520.58,0
OI-005084,ORD-01081,PROD-0059,4,139.83,5
OI-005085,ORD-01081,PROD-0147,1,18.8,0
OI-005086,ORD-01081,PROD-0118,2,179.32,0
OI-005087,ORD-02494,PROD-0018,2,345.36,15
OI-005088,ORD-02494,PROD-0095,1,78.08,5
OI-005089,ORD-01437,PROD-0052,2,13.5,0
OI-005090,ORD-01437,PROD-0070,1,341.59,0
OI-005091,ORD-01738,PROD-0137,5,164.56,0
OI-005092,ORD-01738,PROD-0081,1,183.26,0
OI-005093,ORD-01738,PROD-0104,2,173.7,5
OI-005094,ORD-01738,PROD-0111,1,373.02,0
OI-005095,ORD-01738,PROD-0108,1,240.97,0
OI-005096,ORD-02019,PROD-0044,2,369.64,10
OI-005097,ORD-02019,PROD-0132,4,294.42,15
OI-005098,ORD-01621,PROD-0017,1,19.6,0
OI-005099,ORD-01621,PROD-0062,1,248.05,0
OI-005100,ORD-01621,PROD-0103,1,517.66,0
OI-005101,ORD-02905,PROD-0003,2,75.9,0
OI-005102,ORD-02905,PROD-0449,1,107.6,0
OI-005103,ORD-02905,PROD-0120,3,938.53,0
OI-005104,ORD-02996,PROD-0077,1,37.87,5
OI-005105,ORD-02996,PROD-0020,3,407.27,0
OI-005106,ORD-02996,PROD-0051,1,26.97,5
OI-005107,ORD-00823,PROD-0042,4,175.03,0
OI-005108,ORD-00823,PROD-0057,1,41.11,10
OI-005109,ORD-00823,PROD-0076,2,48.24,0
OI-005110,ORD-01568,PROD-0036,4,848.32,5
OI-005111,ORD-00690,PROD-0007,1,307.07,0
OI-005112,ORD-00690,PROD-0053,2,44.51,0
OI-005113,ORD-00210,PROD-0010,1,30.09,0
OI-005114,ORD-00210,PROD-0036,2,895.43,0
OI-005115,ORD-02751,PROD-0063,0,103.57,0
OI-005116,ORD-02751,PROD-0097,1,135.68,0
OI-005117,ORD-01113,PROD-0061,3,126.2,0
OI-005118,ORD-01113,PROD-0012,2,286.88,20
OI-005119,ORD-01122,PROD-0050,4,48.38,10
OI-005120,ORD-02591,PROD-0005,1,25.47,15
OI-005121,ORD-00797,PROD-0042,1,187.2,5
OI-005122,ORD-00797,PROD-0002,3,106.31,0
OI-005123,ORD-00797,PROD-0105,3,221.38,0
OI-005124,ORD-02663,PROD-0092,2,36.72,20
OI-005125,ORD-01202,PROD-0108,1,280.6,10
OI-005126,ORD-02778,PROD-0083,1,175.3,0
OI-005127,ORD-02778,PROD-0072,1,196.42,0
OI-005128,ORD-02778,PROD-0079,1,42.81,0
OI-005129,ORD-01551,PROD-0009,0,159.2,0
OI-005130,ORD-01551,PROD-0078,2,129.88,0
OI-005131,ORD-02052,PROD-0009,2,156.62,10
OI-005132,ORD-02895,PROD-0149,1,44.56,10
OI-005133,ORD-02895,PROD-0142,1,163.04,5
OI-005134,ORD-02895,PROD-0065,1,21.0,0
OI-005135,ORD-02895,PROD-0006,1,31.88,5
OI-005136,ORD-02530,PROD-0032,2,457.08,0
OI-005137,ORD-02530,PROD-0089,3,285.16,15
OI-005138,ORD-01943,PROD-0049,3,249.9,0
OI-005139,ORD-01406,PROD-0046,1,155.66,10
OI-005140,ORD-01406,PROD-0148,2,186.14,0
OI-005141,ORD-01406,PROD-0120,1,949.0,0
OI-005142,ORD-02146,PROD-0020,3,400.55,0
OI-005143,ORD-00144,PROD-0135,2,22.28,30
OI-005144,ORD-00144,PROD-0014,1,14.91,5
OI-005145,ORD-00258,PROD-0105,1,199.68,15
OI-005146,ORD-01721,PROD-0040,0,46.19,15
OI-005147,ORD-02255,PROD-0005,1,22.33,20
OI-005148,ORD-02196,PROD-0012,1,319.13,5
OI-005149,ORD-02261,PROD-0046,2,160.09,0
OI-005150,ORD-02083,PROD-0106,1,29.97,0
OI-005151,ORD-01665,PROD-0021,1,155.56,10
OI-005152,ORD-01665,PROD-0073,2,212.48,0
OI-005153,ORD-01394,PROD-0111,1,344.38,25
OI-005154,ORD-02081,PROD-0028,1,305.59,0
OI-005155,ORD-02081,PROD-0111,1,375.62,10
OI-005156,ORD-01737,PROD-0118,2,190.29,0
OI-005157,ORD-02643,PROD-0037,2,522.09,5
OI-005158,ORD-00019,PROD-0031,3,789.32,0
OI-005159,ORD-00019,PROD-0117,10,46.89,10
OI-005160,ORD-00019,PROD-0109,2,106.28,5
OI-005161,ORD-02982,PROD-0066,1,85.89,15
OI-005162,ORD-00750,PROD-0008,3,225.94,30
OI-005163,ORD-00750,PROD-0082,1,15.03,0
OI-005164,ORD-02956,PROD-0091,1,426.65,15
OI-005165,ORD-02729,PROD-0105,1,192.6,5
OI-005166,ORD-02729,PROD-0140,1,168.87,10
OI-005167,ORD-01911,PROD-0089,1,280.43,30
OI-005168,ORD-01911,PROD-0138,2,195.7,0
OI-005169,ORD-01911,PROD-0118,0,214.2,15
OI-005170,ORD-01911,PROD-0131,4,53.97,0
OI-005171,ORD-01911,PROD-0123,1,50.98,0
OI-005172,ORD-00393,PROD-0124,1,16.22,0
OI-005173,ORD-01263,PROD-0006,1,32.3,30
OI-005174,ORD-01263,PROD-0028,1,307.3,0
OI-005175,ORD-01263,PROD-0027,2,461.91,0
OI-005176,ORD-01375,PROD-0001,3,31.1,0
OI-005177,ORD-01375,PROD-0017,4,18.21,15
OI-005178,ORD-01375,PROD-0067,1,238.49,15
OI-005179,ORD-02734,PROD-0044,1,397.58,0
OI-005180,ORD-02734,PROD-0121,1,7.33,0
OI-005181,ORD-02734,PROD-0080,3,355.01,0
OI-005182,ORD-00486,PROD-0024,1,65.99,0
OI-005183,ORD-00486,PROD-0132,3,300.63,0
OI-005184,ORD-00486,PROD-0074,1,117.44,0
OI-005185,ORD-02850,PROD-0064,1,302.83,0
OI-005186,ORD-02850,PROD-0066,1,97.7,0
OI-005187,ORD-01913,PROD-0052,5,13.75,0
OI-005188,ORD-01913,PROD-0121,1,7.41,0
OI-005189,ORD-02565,PROD-0093,4,157.52,0
OI-005190,ORD-00643,PROD-0121,1,7.86,0
OI-005191,ORD-02885,PROD-0022,1,141.34,0
OI-005192,ORD-01819,PROD-0149,2,48.56,0
OI-005193,ORD-01819,PROD-0113,1,77.33,0
OI-005194,ORD-02999,PROD-0022,2,151.95,5
OI-005195,ORD-01492,PROD-0110,3,199.55,0
OI-005196,ORD-01492,PROD-0135,1,21.22,0
OI-005197,ORD-01492,PROD-0014,1,14.88,0
OI-005198,ORD-01492,PROD-0004,5,268.01,0
OI-005199,ORD-00425,PROD-0006,2,28.71,0
OI-005200,ORD-00425,PROD-0130,1,78.3,0
OI-005201,ORD-01921,PROD-0089,1,285.99,0
OI-005202,ORD-01488,PROD-0140,2,178.08,0
OI-005203,ORD-01488,PROD-0066,2,84.33,0
OI-005204,ORD-01488,PROD-0027,1,474.13,0
OI-005205,ORD-01094,PROD-0082,3,15.07,5
OI-005206,ORD-00649,PROD-0099,1,811.58,5
OI-005207,ORD-00649,PROD-0020,1,408.51,20
OI-005208,ORD-00649,PROD-0022,1,140.39,0
OI-005209,ORD-01798,PROD-0088,1,45.67,0
OI-005210,ORD-02924,PROD-0150,2,345.01,10
OI-005211,ORD-02325,PROD-0051,1,25.68,0
OI-005212,ORD-02325,PROD-0114,2,184.67,20
OI-005213,ORD-02325,PROD-0140,1,184.47,10
OI-005214,ORD-01585,PROD-0056,1,162.48,15
OI-005215,ORD-02085,PROD-0072,2,188.06,30
OI-005216,ORD-02085,PROD-0047,2,427.22,0
OI-005217,ORD-01491,PROD-0082,4,15.22,0
OI-005218,ORD-01491,PROD-0092,2,34.6,20
OI-005219,ORD-01491,PROD-0047,1,458.89,5
OI-005220,ORD-01491,PROD-0008,3,252.68,0
OI-005221,ORD-00235,PROD-0022,1,139.16,25
OI-005222,ORD-00235,PROD-0063,1,95.04,0
OI-005223,ORD-00235,PROD-0056,1,152.59,20
OI-005224,ORD-00711,PROD-0002,4,102.83,0
OI-005225,ORD-00917,PROD-0010,1,25.59,0
OI-005226,ORD-01252,PROD-0049,1,267.84,0
OI-005227,ORD-01252,PROD-0147,1,18.67,10
OI-005228,ORD-01252,PROD-0140,3,188.22,0
OI-005229,ORD-01252,PROD-0052,1,12.46,0
OI-005230,ORD-02534,PROD-0079,1,39.77,10
OI-005231,ORD-02464,PROD-0081,2,168.46,-6
OI-005232,ORD-02464,PROD-0030,2,414.95,0
OI-005233,ORD-02464,PROD-0130,4,72.89,15
OI-005234,ORD-01877,PROD-0027,1,470.64,10
OI-005235,ORD-01877,PROD-0013,1,46.54,10
OI-005236,ORD-01877,PROD-0025,2,161.23,10
OI-005237,ORD-00794,PROD-0142,1,164.19,15
OI-005238,ORD-02610,PROD-0005,4,24.96,0
OI-005239,ORD-02717,PROD-0140,2,174.75,0
OI-005240,ORD-02717,PROD-0146,1,601.07,0
OI-005241,ORD-02609,PROD-0090,1,40.94,15
OI-005242,ORD-02609,PROD-0111,1,350.0,0
OI-005243,ORD-02609,PROD-0089,2,312.46,5
OI-005244,ORD-02609,PROD-0104,1,160.72,10
OI-005245,ORD-01616,PROD-0091,1,499.42,0
OI-005246,ORD-02393,PROD-0037,1,481.25,0
OI-005247,ORD-02393,PROD-0106,1,29.65,10
OI-005248,ORD-00150,PROD-0148,1,176.62,0
OI-005249,ORD-00150,PROD-0096,1,20.5,0
OI-005250,ORD-00150,PROD-0113,10,72.27,0
OI-005251,ORD-00150,PROD-0030,1,409.29,10
OI-005252,ORD-00744,PROD-0060,3,59.39,0
OI-005253,ORD-00744,PROD-0064,1,309.69,0
OI-005254,ORD-00744,PROD-0135,1,19.49,20
OI-005255,ORD-00744,PROD-0014,1,15.45,0
OI-005256,ORD-00744,PROD-0122,3,698.69,5
OI-005257,ORD-01852,PROD-0113,1,67.03,0
OI-005258,ORD-01852,PROD-0119,2,292.75,0
OI-005259,ORD-01852,PROD-0043,3,159.36,30
OI-005260,ORD-01852,PROD-0105,3,208.06,0
OI-005261,ORD-01852,PROD-0112,1,161.72,0
OI-005262,ORD-01586,PROD-0119,2,289.89,0
OI-005263,ORD-01586,PROD-0131,2,60.75,0
OI-005264,ORD-01586,PROD-0076,1,46.22,0
OI-005265,ORD-01586,PROD-0112,1,150.88,0
OI-005266,ORD-00947,PROD-0110,3,226.03,20
OI-005267,ORD-00947,PROD-0130,1,86.24,0
OI-005268,ORD-01892,PROD-0139,2,116.13,5
OI-005269,ORD-01561,PROD-0131,2,60.66,0
OI-005270,ORD-01561,PROD-0129,2,91.89,0
OI-005271,ORD-02345,PROD-0110,2,218.09,0
OI-005272,ORD-01861,PROD-0116,2,235.6,15
OI-005273,ORD-01861,PROD-0090,2,45.68,5
OI-005274,ORD-01563,PROD-0121,1,7.14,20
OI-005275,ORD-01563,PROD-0017,2,16.72,10
OI-005276,ORD-01563,PROD-0128,5,27.11,0
OI-005277,ORD-01563,PROD-0071,2,479.86,0
OI-005278,ORD-00110,PROD-0050,1,47.9,0
OI-005279,ORD-00110,PROD-0139,2,138.17,0
